object_id,text,text_type,label,ai_model
142,"Aduh, bener-bener bikin emosi. udah 10 tahun ga pake Tokped.hp, nomor dan email baru,gara-gara hp sempet rusak &lupa pw email-nya.biasanya aku belanja di shopee.pengen ssekali belanja di tokped.dapatlh aku vocer pengguna baru.aku mau beli matcha.pas aku klik mau cekout pas masih di keranjang,itu vocer otomatis ke klik sama aplikasinya bukan ak.liat dpt vocer besar seneng dong.tapi pas mau pembayaran ga bisa. aku hubungi customer service,customer service bilang katanya harus ada s&k.kalau ga bisa dipake vocernya kenapa dikasih kepembeli.kapok!auto uninstal! Aplikasi penipu nih kalau kayak gini terus.",review,1,gemini
143,"Kecewa parah asli, gw mau ubah no HP yg terdaftar di app karna no HP sudah ga aktif dan gw mau ganti kenapa ribet banget SEKALI LAGI GW BILANG NOMOR SUDAH GA AKTIF JANGAN SURUH GW VERIFIKASI KE NO YG SUDAH GA AKTIF KONYOL Jangan sampai deh kalian ngalamin juga.",review,1,gemini
144,"Nyesek banget rasanya, sepertinya tokopedia harus ganti partner logistiknya. gara-gara dengan logistik yang sekarang ""J&T"" sering sekali bermasalah. sudah beberapa kali paket ga di kirimkan. dan ada alasan di tolak oleh penerima. padahal kurirnya ngga pernah antar ke penerima. parahnya lagi paket tiba tiba sudah di terima, padahal sama sekali belum di kirim. bukti fotonya juga cuma blank gitu aja. SEGERA PERBAIKI PARTNER LOGISTIKNYA SEBELUM PELANGGAN SETIA KABUR KE TOKO LAIN Nyesel banget sumpah!",review,1,gemini
145,"Biasa aja sih sebenarnya, Tokopedia pengiriman lama, estimasi tiba 3 - 7 hari lebih padahal masih satu kota, Apk Bloatware banyak notif iklan kayak Pinjol yang nagih hutang atau promosi pinjaman kayak ""Ada diskon bla bla bla"", ""Klaim amplop merah bla bla bla"" yang kek gini bukannya bikin tertarik malah malas pake gara-gara keganggu sama notif Ya semoga ke depannya bisa ditingkatkan lagi lah.",review,1,gemini
146,"Gak habis pikir sama sistemnya, Males banget belanja di toped, kurirnya Jne tdk mau lempar brg, klo penerima sedang keluar, jd ribet brg hrs diambil ke cabang Jne, klo kelewatan di retur balik ke kota asal Tolong diperbaiki dong, jangan merugikan konsumen gini!",review,1,gemini
147,"Makin ke sini kok makin parah ya, Sering bug chat ga muncul. Versi web juga kadang eror. Begitu lapor Customer Service jawabannya banget ga profesional dan langsung di end chat ketika gw counter argumen. Penurunan kualitas ga seperti dulu 👎 Bener-bener kacau pelayanannya.",review,1,gemini
148,"Asli ini mengecewakan banget, tolong rajin periksa , makin banyak toko penipu ,berikan sanksi tegas pada toko bermasalah , dan hapus toko yang teridentifikasi sebagai penipu , buat coustemer kembali percaya membeli di sini Kecewa berat!",review,1,gemini
149,"Sumpah kecewa berat, pesan brng 2 hari status proses trusss,..di chat toko ga respon,..hub customer service ga ada solusi / cma dpt jwban Ai, ket cuma dsruh nunggu 3 hri..mlh mirip preOrder / Abu-Abu🫢(itupun blm tntu dikirim)..status toko ga jelas aktif/ga nya, ga ada jam tnggl trahir aktifnya.. Kapok banget, gak mau pake lagi!",review,1,gemini
150,"Sumpah ya... BERBAHAYA!!! Dari tgl 10 Mei 2026, aku melakukan pembayaran CC. Hingga sekarang tgl 22 Mei 2026. Ga ada pembayaran masuk ke CC aku. Aku sampai dikejar kejar tiap hari oleh pihak Bank untuk melakukan pembayaran. Gara-gara itu juga aku sudah komplain di Tokopedia Care nya dan hingga saat ini, hanya disuruh menunggu. Banget merugikan, nama aku bisa jadi buruk di BI Checking, aku juga mendapat denda. Dan pastinya pembengkakan bunga. Ga ada penyelesaian pasti sampai sekarang. PARAH !!!! Kecewa pol, kapok pokoknya!",review,1,gemini
151,"Parah banget sih ini, bintangnya gw kurang lagi ...semenjak update blm setaun... jadi ribet makenya..lagi scroll2 produk..pas liat salah satu produk... sebelumnya mau liat produk kedua...ehh pas kembali ke depan malah refresh balik lagi ke awal..otomatis produk kedua yg mau diliat malah ilang...scroll...refresh lagi..ini programmernya becus apa ga sih ngatur #time nya..coba isen bersihkan cache otonatis relogin.. sama aja..scroll refresh..scroll resfresh..payahhh.. jadi males mau liat2 produknya kecuali ada target Aplikasi penipu nih kalau kayak gini terus.",review,1,gemini
152,"Aduh, bener-bener bikin emosi. Pesen barang tapi status pembelin gabisa di tracking di menu transaksi, sama sekali ga muncul apapun katanya ga ada transaksi yang sedang berlangsung. udah coba lapor lewat chat TANYA tapi botnya juga ga bisa kasih solusi karna transaksi gabisa ditemukan😭 bukan masalah uangnya, tapi barangnya mau dipake secepatnya :) Jangan sampai deh kalian ngalamin juga.",review,1,gemini
153,"Kecewa parah asli, kenapa sekarang banyak notifikasi pesanan di kirim atau pembayaran berhasil tetapi jika di buka itu iklan barang? ini banget membuat bingung gw sebagai pengguna. dan ini terjadi hampir tiap jam ada notifikasi seperti ini. Mohon di perbaiki dan jangan berikan gw notifikasi yang ga sesuai kontennya. Nyesel banget sumpah!",review,1,gemini
154,"Standar aja sih menurutku, Tolong diperbaiki aplikasinya ini kenapa aku pesen barang A kok dialihkan ke pesanan barang B sebelum checkout?! untung aku teliti sebelum checkout, segera diperbaiki!!, kasihan orang lain yang mau pesen tapi kurang teliti bahwa barang yang dipesan tiba2 berubah ke barang lain!! Pelayanannya biasa banget sih.",review,1,gemini
155,"Biasa aja sih sebenarnya, Cara pembayarannya agak repot, bagi sy yang jarang pegang duit elektronik jd kerepotan krn kadang ga bs membayar dg cara konvensional misalnya melalui Indomart atau Alfamart. Bisanya COD, nah Cod ini bagi sy kurang menyenangkan khawatir pas barang datang duit sdh terpakai atau saat datang sy sedang tdk ada di tempat. Ya semoga ke depannya bisa ditingkatkan lagi lah.",review,1,gemini
156,"Gak habis pikir sama sistemnya, BINTANG 1. KOMPLAIN KE Customer Service GA PAHAM2! TOKO BANYAK YG GA AKTIF TAPI DISITU GAK ADA KETERANGAN AKTIF NGGAK NYA. TIBA2 PESANAN KITA DIBATALKAN OTOMATIS AJA SETELAH 2-3 HARI NUNGGU. KAN MAKAN WAKTU NAMANYA! UDH MINTA TOLONG DICEK INI TOKO AKTIF NGGA. AKTIF KATANYA. TPI UJUNG UJUNGNYA TETEP BATAL OTOMATIS, TOKO TDK RESPONS DARI AWAL ORDER. TOKPED KACAU. BUKANNYA MAKIN BENER MALAH BEGINI. PAKE TOKPED 10 TAHUN. DULU TUH ADA KETERANGANNYA. SKRG KENAPA ILANG? BIAR APA SI? AUTO UNINSTAL! PINDAH KE YG LAIN! Bener-bener kacau pelayanannya.",review,1,gemini
157,"Makin ke sini kok makin parah ya, gila order main cancel otomatis dengan jarak waktu yang itungan hari, segila enak itu apk tokpded cancel dengan iming iming diskon tapi busuk fake, di tanya customer service ga ada kebijakan yang logis baru kali ini belanja online kaya gini Kecewa berat!",review,1,gemini
158,"Asli ini mengecewakan banget, Aku mau menambahkan alamat baru, saat proses ingin menambahkan di minta untuk lengkapi kode pos, tapi kolom tempat pengisiannya ga ada, alhasil engga bisa menambahkan alamat baru, tolong dong aplikasinya di perbaiki lagi, hal ini banget menyulitkan dan merepotkan pengguna Kapok banget, gak mau pake lagi!",review,1,gemini
159,"Sumpah kecewa berat, Apk gak Jelas. gw mau belajar bahasa Inggris malah di suruh belanja 😡😡 apk scam, katanya apk ini buat belajar berbagai bahasa, tapi kenyataan malah disuruh belanja online. bintang -1. Kecewa pol, kapok pokoknya!",review,1,gemini
160,Sumpah ya... apk sampah... pembeli dpt mngajukan komplain 2X24 jam... giliran ada mngajukan komplain Eeeeee gak bisa digunakan alias eror during uplod... uda satu hari tetap gak bisa2... modus😀😀😀😀tobat mengunakan apk ini😀😀😀😀pdhl kita uda dirugi kn sama penjual pesan 2 bh yg dtang 1bh😀😀😀apk ny gak bertanggung jawab Aplikasi penipu nih kalau kayak gini terus.,review,1,gemini
161,"Parah banget sih ini, aneh bgt aplikasinya, voucher pengguna baru gabisa dipake. pas ditanya ke customer service nya katanya voucher gw ga berlaku. padahal baru banget daftar, hp baru, nomor jg baru. gw tanya alasan kenapa ga bisa di gunakan dia cuma bales alasannya ga bisa di sampaikan. nyeselll downloadnya apk sampah, harga jg mahal2 daripada shopee. pantesan ramean shopee daripada tokped, customer service nya aja ga becus gitu. Jangan sampai deh kalian ngalamin juga.",review,1,gemini
162,"Aduh, bener-bener bikin emosi. (INFO) bro ....skg 👉tokopedia & tiktok 👈 barang2x pada mahal2 semua di daftar harga sengaja di ksh Rp murah pol bgt di klik kirim u pembayaran hahaha gila2 harganya rata2 naik 2x lipat.makanya terpantau tokopedia dan tiktok skg sunyi pembeli t kek dlu lg.. semoga t bernasib kek Bukalapak. dlu sy klu belanja online langganan tokped ,& tiktok atp skg aq pindah ke apllikasi orange 👍 krn rata2 yg di jual bebas ongkir . .. Nyesel banget sumpah!",review,1,gemini
163,"Kecewa parah asli, Hati"" Dengan Apk Tokopedia. Selamatkan Data Diri Anda. Yang Mau Menggunakan Tokopedia , Berhati"" Sama Apk Tersebut Sudah Kebocoran Data Gw. Gw Beli Barang Di tokopedia , dengan Alasan Barang Gw Tertukar , Penipu Tau Barang Yang Gw Beli itu apa oleh Penipu , dan tau Isi Barang itu apa. Putuskan Pembayaran Dengan Gopay. Tokopedia Dan Gopay ga menggunakan OTP setiap pembayaran,Banget Berbahaya Untuk Konsumen. Gw Sudah Menjadi Korban Akun Hack. Sudah Ga Aman Di Tokopedia.. Bikin males belanja kalau kayak gini terus.",review,1,gemini
164,"Nyesek banget rasanya, ngasih voucher diskon tapi gak bisa dipake sama sekali, terus ngapain di adain voucher diskon, tertulis belanja minimal 40rb ke atas, tapi pas mau beli barang nya malahan voucher ga bisa digunakan, Tolong diperbaiki dong, jangan merugikan konsumen gini!",review,1,gemini
165,"Senang banget langganan di sini, mantap bgt sih. cm syng aneh ngsh limit paylater cm 200 sudah melakukan 6x pelunasan tanpa telat ttp aja 200 . nanti mau dbyr lg. kl gk naik limit ny gk akan belanja lg ditokopedia. percuma limit 200 gk ckp bl ini itu Bintang lima gak pake ragu!",review,1,gemini
