object_id,text,text_type,label,ai_model
sosmed_898d2063,Dari pada dipaksain mending lu pada berhenti dah Lu kasih aja bantuan ke ortu murid kurang mampu. Jgn dzolim kek jokowi.,social_media_comment,0,human
sosmed_898d2063,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_898d2063],social_media_comment,1,ChatGPT
sosmed_898d2063,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_898d2063],social_media_comment,1,Claude
sosmed_898d2063,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_898d2063],social_media_comment,1,Gemini
sosmed_5c686984,"Menteri Badan Usaha Milik Negara (BUMN) Erick Thohir menjadi menteri dengan kinerja terbaik di 100 hari pertama pemerintahan Kabinet Merah Putih, menurut hasil survei terbaru",social_media_comment,0,human
sosmed_5c686984,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_5c686984],social_media_comment,1,ChatGPT
sosmed_5c686984,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_5c686984],social_media_comment,1,Claude
sosmed_5c686984,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_5c686984],social_media_comment,1,Gemini
sosmed_61590a92,"Kebijakan ekonomi pemerintah maupun global sekarang lagi acak adut, akhir-akhir ini aja udah 2x ihsg anjlok. Gak nutup kemungkinan pemerintah bikin kebijakan ngaco lagi. Makanya pada naro di emas.",social_media_comment,0,human
sosmed_61590a92,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_61590a92],social_media_comment,1,ChatGPT
sosmed_61590a92,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_61590a92],social_media_comment,1,Claude
sosmed_61590a92,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_61590a92],social_media_comment,1,Gemini
sosmed_2549fcf7,100 hari kinerja presiden Indonesiaku,social_media_comment,0,human
sosmed_2549fcf7,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_2549fcf7],social_media_comment,1,ChatGPT
sosmed_2549fcf7,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_2549fcf7],social_media_comment,1,Claude
sosmed_2549fcf7,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_2549fcf7],social_media_comment,1,Gemini
sosmed_fd434bee,"Sudah menjadi tradisi pemerintah memuji diri sendiri tanpa bekerja. Ekonomi dibuat buruk hingga orang mudik berkurang, otomatis kecelakaan berkurang. Ujung-ujungnya membanggakan ""prestasi"" pemerintah karena kecelakaan berkurang. Dasar negara bobrok.",social_media_comment,0,human
sosmed_fd434bee,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_fd434bee],social_media_comment,1,ChatGPT
sosmed_fd434bee,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_fd434bee],social_media_comment,1,Claude
sosmed_fd434bee,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_fd434bee],social_media_comment,1,Gemini
sosmed_29e91168,"Kupikir pembentukan Koperasi yg penting &amp; mendesak adalah : - Sosialisasi - Edukasi, &amp; - Arahan Pemerintah yg benar &amp; baik. Modal (finansial) perlu, namun yg sangat penting adalah pemahaman atas semangat kebersamaan hakekad ""institusi ekonomi"" (Koperasi) bagi rakyat/masyarakat.",social_media_comment,0,human
sosmed_29e91168,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_29e91168],social_media_comment,1,ChatGPT
sosmed_29e91168,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_29e91168],social_media_comment,1,Claude
sosmed_29e91168,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_29e91168],social_media_comment,1,Gemini
sosmed_ffaa30d4,"Tapi nanti kata prabowo, org desa gak pake dollar, gk pake uero, gak pake yen. Yg penting MBG jalan, ada dana buat danantara udah Indonesia terang benderang 🥲",social_media_comment,0,human
sosmed_ffaa30d4,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_ffaa30d4],social_media_comment,1,ChatGPT
sosmed_ffaa30d4,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_ffaa30d4],social_media_comment,1,Claude
sosmed_ffaa30d4,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_ffaa30d4],social_media_comment,1,Gemini
sosmed_2f00d9ac,Pemerintah berkomitmen kuat untuk mewujudkan swasembada pangan sebagai langkah strategis dalam menjaga ketahanan pangan nasional dan mendukung kemandirian ekonomi.,social_media_comment,0,human
sosmed_2f00d9ac,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_2f00d9ac],social_media_comment,1,ChatGPT
sosmed_2f00d9ac,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_2f00d9ac],social_media_comment,1,Claude
sosmed_2f00d9ac,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_2f00d9ac],social_media_comment,1,Gemini
sosmed_81b0a55a,"Presiden Prabowo persiapkan langkah kuat: mitra dagang bertambah, hilirisasi SDA berjalan, konsumsi domestik semakin tangguh",social_media_comment,0,human
sosmed_81b0a55a,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_81b0a55a],social_media_comment,1,ChatGPT
sosmed_81b0a55a,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_81b0a55a],social_media_comment,1,Claude
sosmed_81b0a55a,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_81b0a55a],social_media_comment,1,Gemini
sosmed_2e53aa02,"Prabowo siap bersaing lewat tiga inisiatif ekonomi: ulang kerja dagang, hilirisasi SDA, dan konsumsi domestik diprioritaskan hadapi tarif impor",social_media_comment,0,human
sosmed_2e53aa02,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_2e53aa02],social_media_comment,1,ChatGPT
sosmed_2e53aa02,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_2e53aa02],social_media_comment,1,Claude
sosmed_2e53aa02,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_2e53aa02],social_media_comment,1,Gemini
sosmed_04a59e85,"Ini bukan solusi cerdas,tp malah menguntungkan Amerika,seharusnya memperkecil import,pindahkan ke negara lain,kenakan pajak import 50% ke barang Amerika yg masuk ke RI.",social_media_comment,0,human
sosmed_04a59e85,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_04a59e85],social_media_comment,1,ChatGPT
sosmed_04a59e85,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_04a59e85],social_media_comment,1,Claude
sosmed_04a59e85,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_04a59e85],social_media_comment,1,Gemini
sosmed_ff5bcb6e,Prabowo: Program 3 Juta Rumah jadi solusi hunian di area rawan banjir,social_media_comment,0,human
sosmed_ff5bcb6e,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_ff5bcb6e],social_media_comment,1,ChatGPT
sosmed_ff5bcb6e,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_ff5bcb6e],social_media_comment,1,Claude
sosmed_ff5bcb6e,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_ff5bcb6e],social_media_comment,1,Gemini
sosmed_3b2e51e7,100 hari kabinet Prabowo gak ada yg signifikan.. malah kepercayaan rakyat turun.,social_media_comment,0,human
sosmed_3b2e51e7,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_3b2e51e7],social_media_comment,1,ChatGPT
sosmed_3b2e51e7,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_3b2e51e7],social_media_comment,1,Claude
sosmed_3b2e51e7,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_3b2e51e7],social_media_comment,1,Gemini
sosmed_130a4708,"Betul pak presiden saya pikir kebijakan tarif hanya merepotkan tapi tidak meruntuhkan ekonomi kita, justru 1)koruptor, 2) preman berbaju Ormas dan 3) kepastian hukum, yang bisa meluluhlantakkan ekonomi kita",social_media_comment,0,human
sosmed_130a4708,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_130a4708],social_media_comment,1,ChatGPT
sosmed_130a4708,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_130a4708],social_media_comment,1,Claude
sosmed_130a4708,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_130a4708],social_media_comment,1,Gemini
sosmed_1b2e9396,"Luhut: ""Kami bisa menjadikanmu Presiden, menjadikan persentase 01 &amp; 03 lebih kecil. Tapi dengan satu syarat"" Prabowo: ""Betulkah? Apa itu?"" Luhut: ""Luncurkan Danantara pada hari ke-100 kepemimpinanmu. Imbalannya, tentu kami akan menutupi bukti kejahatanmu juga.""",social_media_comment,0,human
sosmed_1b2e9396,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_1b2e9396],social_media_comment,1,ChatGPT
sosmed_1b2e9396,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_1b2e9396],social_media_comment,1,Claude
sosmed_1b2e9396,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_1b2e9396],social_media_comment,1,Gemini
sosmed_7c9e5cc3,"Ketika banjir jadi masalah, Program 3 Juta Rumah dari Prabowo hadir dengan solusi relokasi yang terencana",social_media_comment,0,human
sosmed_7c9e5cc3,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_7c9e5cc3],social_media_comment,1,ChatGPT
sosmed_7c9e5cc3,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_7c9e5cc3],social_media_comment,1,Claude
sosmed_7c9e5cc3,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_7c9e5cc3],social_media_comment,1,Gemini
sosmed_25e38725,"Mana mungkin Bu, kita semua tau mereka merekalah yang mampu menentukan hukum di Indonesia ini. Saya yakin, presiden sekalipun ga akan mampu ngurusin itu semua. Terlalu banyak yang korup pejabat pemerintahan kita, atau bahkan semuanya?",social_media_comment,0,human
sosmed_25e38725,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_25e38725],social_media_comment,1,ChatGPT
sosmed_25e38725,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_25e38725],social_media_comment,1,Claude
sosmed_25e38725,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_25e38725],social_media_comment,1,Gemini
sosmed_4e9ef263,"Ada slh stu pengamat politik kt kakakku klo g slh mardigu. dia kn pro RUU TNI, krn dia liat prabowo ini lg bangun org” yg bsa berdiri tpt dibelakngnya. jd amit” nnt klo si itu (rejim sblmny) ada rencana kdeta, si prabski ini pnya massa. masalahx tindak represif it yg bikin resah",social_media_comment,0,human
sosmed_4e9ef263,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_4e9ef263],social_media_comment,1,ChatGPT
sosmed_4e9ef263,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_4e9ef263],social_media_comment,1,Claude
sosmed_4e9ef263,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_4e9ef263],social_media_comment,1,Gemini
sosmed_d2aff43f,"Wowo be like : apapun masalahnya, solusinya makan siang gratis",social_media_comment,0,human
sosmed_d2aff43f,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_d2aff43f],social_media_comment,1,ChatGPT
sosmed_d2aff43f,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_d2aff43f],social_media_comment,1,Claude
sosmed_d2aff43f,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_d2aff43f],social_media_comment,1,Gemini
sosmed_0103e14a,Stimulus ekonomi dari Prabowo bikin kita fokus Ramadan hingga Idul Fitri,social_media_comment,0,human
sosmed_0103e14a,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_0103e14a],social_media_comment,1,ChatGPT
sosmed_0103e14a,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_0103e14a],social_media_comment,1,Claude
sosmed_0103e14a,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_0103e14a],social_media_comment,1,Gemini
sosmed_3ddb4404,"✨ Salam dan berkah Ramadan dari Pak Prabowo! ✨ Om Dewan Habiburokhman dan Bang Adnan Taufiq turun langsung ke Kel. Utan Kayu Utara, Kec. Matraman untuk menyalurkan ratusan bantuan bahan pokok bagi warga. Kepedulian dan semangat berbagi terus digaungkan demi kesejahteraan masyarakat. 🤲🏼🌙",social_media_comment,0,human
sosmed_3ddb4404,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_3ddb4404],social_media_comment,1,ChatGPT
sosmed_3ddb4404,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_3ddb4404],social_media_comment,1,Claude
sosmed_3ddb4404,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_3ddb4404],social_media_comment,1,Gemini
sosmed_a3cc3b5c,Nikmati Ramadan dengan tenang lewat stimulus Prabowo yang bantu lancarkan persiapan Idul Fitri,social_media_comment,0,human
sosmed_a3cc3b5c,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_a3cc3b5c],social_media_comment,1,ChatGPT
sosmed_a3cc3b5c,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_a3cc3b5c],social_media_comment,1,Claude
sosmed_a3cc3b5c,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_a3cc3b5c],social_media_comment,1,Gemini
sosmed_5f8d730b,segera proses pak kecuali demi kepastian hukum di negara ini.,social_media_comment,0,human
sosmed_5f8d730b,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_5f8d730b],social_media_comment,1,ChatGPT
sosmed_5f8d730b,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_5f8d730b],social_media_comment,1,Claude
sosmed_5f8d730b,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_5f8d730b],social_media_comment,1,Gemini
sosmed_33901764,"Isu keretakan tak terbukti... Lalu ""apakah Prabowo ingin lepas dari bayang² Jokowi?"" Langkah Presiden Prabowo bertemu Megawati patut diapresiasi, selain menjadi penyejuk atmosfer di ruang publik, juga bisa menjaga stabilitas pemerintahan saat ini.",social_media_comment,0,human
sosmed_33901764,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_33901764],social_media_comment,1,ChatGPT
sosmed_33901764,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_33901764],social_media_comment,1,Claude
sosmed_33901764,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_33901764],social_media_comment,1,Gemini
sosmed_939bafba,"Thn 98 pak harto turun dan pak Habibi naik sementara, kemudian diadakan pilpres. Karena pemerintahan sekarang terkesan aji mumpung bukan? Terkesan menang2an. Prabowo mengakui bahwa tanpa bantuan jokowi prabowo tdk akan jadi paresiden, jadi jgn berharap prabowo akan adili jokowi",social_media_comment,0,human
sosmed_939bafba,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_939bafba],social_media_comment,1,ChatGPT
sosmed_939bafba,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_939bafba],social_media_comment,1,Claude
sosmed_939bafba,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_939bafba],social_media_comment,1,Gemini
sosmed_8095c31f,Jika memang presiden ingin memberantas korupsi namum MENDAPAT TANTANGAN BESAR DARI KORUPTOR...sampaikan kepada rakyat dan minta dukungan penuh kepada rakyat...PASTI RAKYAT AKAN DUKUNG !!. Siapapun PELAKUNYA biar disikat dan dihabisi. JANGAN DIAM PAK...sampaikan terbuka,social_media_comment,0,human
sosmed_8095c31f,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_8095c31f],social_media_comment,1,ChatGPT
sosmed_8095c31f,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_8095c31f],social_media_comment,1,Claude
sosmed_8095c31f,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_8095c31f],social_media_comment,1,Gemini
sosmed_9e1382bf,"Di mana posisi Indonesia diantara perang raksasa ekonomi dunia ? Posisi Indonesia Duduk Rapat cari solusi yg tak ada habisnya Note: Indonesia tdk akan mampu Mengikuti Cara Negara China, US dll. Sebab Pemerintah Indonesia Hanya Mampu Mendesak Rakyatnya Agar Bayar Pajak",social_media_comment,0,human
sosmed_9e1382bf,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_9e1382bf],social_media_comment,1,ChatGPT
sosmed_9e1382bf,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_9e1382bf],social_media_comment,1,Claude
sosmed_9e1382bf,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_9e1382bf],social_media_comment,1,Gemini
sosmed_3e75bacf,"ingat juga, prabowo bisa jadi presiden skrg kan karena dapat bantuan dari yg kalian pilih di tahun 2019. gausah sok suci lah 🤣",social_media_comment,0,human
sosmed_3e75bacf,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_3e75bacf],social_media_comment,1,ChatGPT
sosmed_3e75bacf,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_3e75bacf],social_media_comment,1,Claude
sosmed_3e75bacf,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_3e75bacf],social_media_comment,1,Gemini
sosmed_c8f2751f,"what if fufufafa itu Gibran dari masa depan saat Indonesia pemerintahan nya sudah kacau secara total, jadi nanti di masa depan, Gibran mulai kontra sama rencana prabowo, terus dia di turunin dari Pemerintahan terus diapin peti mati buat dia di eksekusi tembak",social_media_comment,0,human
sosmed_c8f2751f,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_c8f2751f],social_media_comment,1,ChatGPT
sosmed_c8f2751f,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_c8f2751f],social_media_comment,1,Claude
sosmed_c8f2751f,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_c8f2751f],social_media_comment,1,Gemini
sosmed_50c693b4,"Kalau tertawan, lawan jadi kawan..",social_media_comment,0,human
sosmed_50c693b4,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_50c693b4],social_media_comment,1,ChatGPT
sosmed_50c693b4,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_50c693b4],social_media_comment,1,Claude
sosmed_50c693b4,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_50c693b4],social_media_comment,1,Gemini
sosmed_4606b433,"Gebrakan Prabowo ekonomi makin ngeri: mitra dagang lebih luas, SDA lebih mempesona, dan konsumsi dalam negeri jadi jagoan buat tarif AS",social_media_comment,0,human
sosmed_4606b433,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_4606b433],social_media_comment,1,ChatGPT
sosmed_4606b433,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_4606b433],social_media_comment,1,Claude
sosmed_4606b433,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_4606b433],social_media_comment,1,Gemini
sosmed_df291a8e,"Langsung aja buat peraturan uu, prabowo presiden 2029.... mumpung lagi berkuasakan. Enggak usah pakai etika. Nanti prabowo maki: Ndasmu",social_media_comment,0,human
sosmed_df291a8e,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_df291a8e],social_media_comment,1,ChatGPT
sosmed_df291a8e,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_df291a8e],social_media_comment,1,Claude
sosmed_df291a8e,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_df291a8e],social_media_comment,1,Gemini
sosmed_648aa47c,"dalam negeri saja belum tampak beres, tetapi tidak bakal krisis politik, krisis ekonomi Prabowo diplomasi ke luar negeri kesannya tidak bakal nash bargaining, tetapi cenderung Rubinstein bargaining begitu ?",social_media_comment,0,human
sosmed_648aa47c,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_648aa47c],social_media_comment,1,ChatGPT
sosmed_648aa47c,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_648aa47c],social_media_comment,1,Claude
sosmed_648aa47c,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_648aa47c],social_media_comment,1,Gemini
sosmed_d2e1a4b1,Stimulus ekonomi Prabowo bikin Ramadan dan Idul Fitri jadi lebih aman,social_media_comment,0,human
sosmed_d2e1a4b1,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_d2e1a4b1],social_media_comment,1,ChatGPT
sosmed_d2e1a4b1,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_d2e1a4b1],social_media_comment,1,Claude
sosmed_d2e1a4b1,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_d2e1a4b1],social_media_comment,1,Gemini
sosmed_4fbab3b1,Simple sebenarnya Jikalau Presiden Memenuhi Tuntutan Mahasiswa dan rakyat Indonesia maka Janji - janji Kampanye yang susah untuk diwujudkan akan di maklumi dan rayat akan sabar menunggu prosesnya Insya Allah,social_media_comment,0,human
sosmed_4fbab3b1,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_4fbab3b1],social_media_comment,1,ChatGPT
sosmed_4fbab3b1,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_4fbab3b1],social_media_comment,1,Claude
sosmed_4fbab3b1,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_4fbab3b1],social_media_comment,1,Gemini
sosmed_ff0130dc,Padahal udah 5 tahun dalem kabinet juga presiden yang sekarang. Apalagi jargonnya keberlanjutan yang udah 10 tahun. Giliran begini alasannya baru 100 hari. Emang bodoh kali,social_media_comment,0,human
sosmed_ff0130dc,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_ff0130dc],social_media_comment,1,ChatGPT
sosmed_ff0130dc,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_ff0130dc],social_media_comment,1,Claude
sosmed_ff0130dc,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_ff0130dc],social_media_comment,1,Gemini
sosmed_35e61f52,Apa? MAKAN SIANG GRATIS? prettt wkwkw senjata apaan wkwkwk,social_media_comment,0,human
sosmed_35e61f52,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_35e61f52],social_media_comment,1,ChatGPT
sosmed_35e61f52,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_35e61f52],social_media_comment,1,Claude
sosmed_35e61f52,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_35e61f52],social_media_comment,1,Gemini
sosmed_5671f953,Ini 100 hari jd presiden udh makan korban jiwa ndut,social_media_comment,0,human
sosmed_5671f953,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_5671f953],social_media_comment,1,ChatGPT
sosmed_5671f953,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_5671f953],social_media_comment,1,Claude
sosmed_5671f953,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_5671f953],social_media_comment,1,Gemini
sosmed_32f62023,"Pak Presiden Kami mohon bantuan. *TPP EX Caleg dipaksa mundur per 1 Maret 2025 , kalau mau gaji Januari - Februari 2025 dibayarkan*",social_media_comment,0,human
sosmed_32f62023,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_32f62023],social_media_comment,1,ChatGPT
sosmed_32f62023,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_32f62023],social_media_comment,1,Claude
sosmed_32f62023,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_32f62023],social_media_comment,1,Gemini
sosmed_3e4173dc,"Dari era jokowi hingga prabowo, penyakitnya selalu sama “Komunikasi Pemerintahan”",social_media_comment,0,human
sosmed_3e4173dc,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_3e4173dc],social_media_comment,1,ChatGPT
sosmed_3e4173dc,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_3e4173dc],social_media_comment,1,Claude
sosmed_3e4173dc,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_3e4173dc],social_media_comment,1,Gemini
sosmed_dc6f65d2,"Kepuasan Publik Tembus 80,9% Stabilitas Politik Jadi Kunci Sukses 100 Hari Prabowo-Gibran",social_media_comment,0,human
sosmed_dc6f65d2,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_dc6f65d2],social_media_comment,1,ChatGPT
sosmed_dc6f65d2,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_dc6f65d2],social_media_comment,1,Claude
sosmed_dc6f65d2,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_dc6f65d2],social_media_comment,1,Gemini
sosmed_6281e0dd,"Pengelolaan kota yg bener. Dibagi distrik industri (pantura), pertanian (Banyumasan), pemerintahan (Surakarta), bisnis (Semarang), pendidikan budaya &amp; pariwisata (Yogyakarta).",social_media_comment,0,human
sosmed_6281e0dd,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_6281e0dd],social_media_comment,1,ChatGPT
sosmed_6281e0dd,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_6281e0dd],social_media_comment,1,Claude
sosmed_6281e0dd,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_6281e0dd],social_media_comment,1,Gemini
sosmed_fe848cf5,kayaknya di kepemimpinan angka kekerasan thd kebebasan berbicara &amp; berserikat sangat tinggi. Pola orde baru sdh mulai dihidupkan kembali.,social_media_comment,0,human
sosmed_fe848cf5,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_fe848cf5],social_media_comment,1,ChatGPT
sosmed_fe848cf5,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_fe848cf5],social_media_comment,1,Claude
sosmed_fe848cf5,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_fe848cf5],social_media_comment,1,Gemini
sosmed_9b92221d,Dukungan Telkom Indonesia dlm peresmian 17 stadion standar FIFA oleh Presiden Prabowo Subianto,social_media_comment,0,human
sosmed_9b92221d,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_9b92221d],social_media_comment,1,ChatGPT
sosmed_9b92221d,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_9b92221d],social_media_comment,1,Claude
sosmed_9b92221d,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_9b92221d],social_media_comment,1,Gemini
sosmed_13085a03,"Kalau tidak ditembak mati, tidak ada contoh serius.Hukum itu disusun &amp; dibuat untuk diterapkan,bukan sebagai kitab yang hanya dibacakan di pengadilan. Hanya jalan ambil nyawa para maling uang negara, kesejahteraan rakyat &amp; negara jadi makmur akan tercipta.",social_media_comment,0,human
sosmed_13085a03,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_13085a03],social_media_comment,1,ChatGPT
sosmed_13085a03,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_13085a03],social_media_comment,1,Claude
sosmed_13085a03,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_13085a03],social_media_comment,1,Gemini
sosmed_ad7e4e1b,"SobaTani, tanggal 28 Januari 2025 adalah peringatan 100 hari masa kerja Kabinet Merah Putih! Apa saja capaian 100 Hari Kabinet Merah Putih? Cek video lengkapnya ya~ ✨",social_media_comment,0,human
sosmed_ad7e4e1b,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_ad7e4e1b],social_media_comment,1,ChatGPT
sosmed_ad7e4e1b,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_ad7e4e1b],social_media_comment,1,Claude
sosmed_ad7e4e1b,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_ad7e4e1b],social_media_comment,1,Gemini
