app,rating,review,word_count
Tokopedia,1,sya pelanggan setia tapi maaf terpaksa saya kasih bintang satu soalnya sekarang lemot nya minta ampun kadang suka error. yg bikin saya kesal dan emosi sekarang dulu sebelum ada tik tok lancar tapi sekarang kok hadueh bikin orang kesal dan emosi. tolong dong di perbaiki,45
Tokopedia,1,hadeh 2x kena tipu barang gw udh komplain tokopedia malah ditolak dana gw gk dikembaliin itu 5jt bang buat bahan hp lcd dan lain2 malah isinya rusak semua atau bekas semua,31
Tokopedia,1,toko pedia gimana sii tiap belanja gak pernah tepat waktu pasti ajah melebihi estimasi gak bener ni aplikasi dri awal pake juga udh curiga emg gak beres sama aplikasi ini udh seminggu lebih gak dateng di cencle gak bisa duit nya jga gak balik parah,45
Tokopedia,3,"Tolong perbaiki, hampir setiap kali sy mau masuk ke Tokopedia susah nya minta ampun. Pas udah masuk, selalu Tokopedia keluar sendir lebih dari 5 kalii. Tokopedia selalu tidak menanggapi, padahal jaringan kenceng sinyal kenceng. Ampe capek sendiri, suka kesel sendiri karena selalu keluar sendiri. tolong perbaiki.",46
Tokopedia,1,nga bisa beli barang dan kenapa vocer nya nga bisa di pake padahal udah mau beli barang ehh nga bisa di pake terus barang lain juga sama nga bisa pake vocer 99% kalo nga mau kasih vocer bilang dari awal jadi nga merasa di rugikan.,45
Tokopedia,1,"sekarang sudah jarang sekali gratis ongkir, promo sudah tidak menarik, dan yang paling penting banyak toko yang tidak update di sini di banding kan di shopee padahal toko nya sama. sekalipun barang nya update barang di tokopedia jadi lebih mahal dari di shopee padahal toko nya sama. semenjak gabung sama tiktok, tokopedia kualitasnya menurun drastis.",55
Tokopedia,5,gw sambungin gopay ke pembayaran Tokopedia kok pas verifikasi kode otp nya gak mau kekirim itu gimana ceritanya udh coba di kirim ulang masih aja sama no juga udh sama dan bener hadeuh....,33
Tokopedia,1,"Saya mau belanja liquid buat vape di aplikasi ini gak bisa, diarahin buka lewat web. Saya buka browser buka web Tokopedia malah langsung otomatis buka aplikasi Tokopedia 😤 gitu aja bulak - balik. Akhirnya setelah berhasil beli dan produk sampai gak bisa langsung review. Saya Poto aja buat review nanti, dan setelah udah bisa review, ternyata gak bisa ambil foto dr galeri 😅",63
Tokopedia,1,"woi ijo seriusin dong aplikasi lu jir masa kalah ma sebelah, bukan aplikasinya yang dibagusin tapi peraturan buat yang jual juga bagusin masa gua dighosting mulu, dan kagak kena apa tu toko atau penjual gitu kek",36
Tokopedia,1,gausah di download gak amanah katanya pengembalian 100% ternyata boong gw tanya ke sistem bilangnya tunggu 24 jam cek secara berkala buktinya mana gw udah tunggu 2 bulan gak ada tuh pengembalian nya,33
Tokopedia,1,"aplikasi nya bagus, tapi tolong tuh ongkirnya ga usah mahal bangt bisa ga si, di turunin lagi biaya ongkirnya, padahal ni aplikasi bagus buat belanja, pantesan aja aplikasi ini udh banyak di tinggal, semua padah pindah ke app Oren, di Oren ongkir nya murah murah lagi",46
Tokopedia,1,"top up tapcash saldo gagal update mulu pdhl saldo gopay gua udh kepotong, mau nanya cs ga bisa jawabannya template bot doang, udh mau 3x 24 jam saldo gue juga tetep ga balik, asu!",34
Tokopedia,1,150k saya melayang huhu :( mau minta refund tapi di hold terus sama tokopedianya. Pernah mengalami case ini di shopee dan di refund cepat tanpa basa basi. Padahal estimasi tiba udh lewat sebulan dan kata CS tokped jika mereka tidak bisa berbuat apa2 pdahal sepercaya itu sebelumnya sama tokped,49
Tokopedia,5,"Toko Pedia Memang Platfom On Line Yang Bisa Di Ajak Kerja Sama dan Bisa Memahami Klow Kita Berani Menjelaskan Klow Ada Masalah Yang Tidak Di Perbolehkan, Tetapi karena kita ada Bukti izin Dan Kartu Medis Kita, Saya Kira Toko Pedia Bisa Memahami, Apa lagi Saya Juga Bukan Nya Sengaja, ini Karena Sudah Fakto U dan hanya Saya Bisa Cari Solusi Sendiri Untuk Agar Mendapatkan Pendapatan Untuk Bertahan Hidup Saja Dahulu, Terima Kasih Toko Pedia & Tiktok 🙏🙏🙏🙏🙏",77
Tokopedia,5,"apsi apk belanja ngga jls,mau tautan akun dana aja susah bgt.padahal akun,pw semuanya udah bener gada yg slah tapi susah bgt ajgk,kesel bgt gua.tulisanya udah tertauta tapi pas di buat belanja gabisa di pke buat byr(sengaja di kasih rating bintang 5 BIAR KEBACAA",43
Tokopedia,3,"ini gimana Cok kok akun gw di blokir,gua beli barang tapi gak jadi duit gua ada di situ pengen gua beliin barang kok gak bisa terus harus pin sama kode,siang malam gua tunggu in gak bisa bisa sumpah kecewa banget gua coba dong jangan di blokir gua gak ngerti,pengen beli barang gua sayang masa sih duit gua nyangkut di situ, apa apa eror Mulu kesel anjir coba plis gw pen belanja syaang duit gw",74
Tokopedia,1,DIMANA VOCER ONGKIR SAYA TIDAK JADI BELANJA DIMSUM DAN JUGA BUAH SAYUR PONDOK UNGU PERMAI TOTAL 400.000 VOCER TIDAK ADA FREE ONGKIR SISTEM VOCER ONGKIR HILANG? SAYA HARUS BAYAR 20+30 UNTUK ONGKIR APA VOCER GRATIS ONGKIR SUDAH TIADA LAGI? KALAU IYA SAYA GAK BELANJA BULANAN LAGI DISINI YAH TOLONG MOHON KERJA SAMANYA,52
Tokopedia,1,"ini app aneh sumapah, toko"" nya jg aneh , orang saya minta pengembalian barang malah ga di balikin, tp pihak tokped udh nyelesain komplen an aja, padahal barang gw blm di kasih lagi, ini gimana sih Tokopedia jelek banget pelayanannya",40
Tokopedia,1,"Cekout barang via Tokopedia sama tokonya gak dikirim2, dan tokonya susah untuk dikonfirmasi gak respon sama sekali, coba install dan cekout diaplikasi lain barang cepet dikirim, toko2nya banyak yg nggak jelas. mending pindah pake aplikasi lain",36
Tokopedia,1,"ribet banget ni aplikasi, gw pake voucher malah gabisa co, gw udah ga make voucher juga sama aja gabisa co, kalo kata gw mah mending gausah lu Adain tuh voucher kalo gabisa di pake",34
Tokopedia,1,"saya belanja diawal bulan. Hampir 2 minggu barang tidak sampai tujuan. Hasilnya Pesanan saya hilang. Jadi saya terima refund. dana refund yg saya terima tidak sesuai dengan dana yg saya keluarkan alias dipotong asuransi . Seharusnya biaya asuransi itu jangan dibebankan ke konsumen, walaupun tidak banyak tetapi pihak aplikator harusnya meringankan dan mempermudah konsumen yg sudah dikecewakan. Jangan mencari keuntungan diatas para konsumen. Buruk aplikasi ini.",66
Tokopedia,1,"bayar pake va mandiri kena admin 3k. dana direfund, tapi adminnya ngga. ditarik harus user verifikasi. nah menu verifikasi dimana? ui ux syulid, ribet. mending shopee, tanpa admin, refund mudah, verif mudah.",32
Tokopedia,1,"Pesanan batal karena toko tidak mengirim barang melewati batas waktu. Tapi uang layanan tidak dikembalikan. Barang nggak dapat, uang pun hilang. Hadeeeh. Mending belanja di Oren, pengembalian dana utuh tanpa potongan kalau batal. Nggak usah pake Tokopedia lagiii",38
Tokopedia,3,"bertahun-tahun pakai Tokopedia dan memang saya gak mau belanja di marketplace lainnya karena Tokopedia karya anak bangsa.tetapi sejak dari kemarin kok jadi error, kemarin update terbaru tetapi setelah update malahan error,setiap mau pembayaran yang ada cuma metode bank sedangkan gopay gak bisa diklik,kan aneh. harus hapus data dulu baru muncul metode pembayaran yang lain seperti gopay bisa diklik, tetapi tetep aja kumat lagi harus hapus data lagi biar bisa muncul metode pembayaran gopay..",73
Tokopedia,1,hati hati buat para pembeli sekarang sudah mulai banyak penipuan kronologinya saya beli barang tapi datangnya udah rusak minta di refund malah GK dijawab GK diapa apain jadi saya sudah rugi total 700k jadi lebih berhati-hati lagi ya,38
Tokopedia,3,"semenjak update Fitur untuk melihat pesanan sedang diproses dan dikirim bermasalah ini benar-benar. menyusahkan banget saya sudah beli 1 produk tapi tidak ada diFitur proses saya kira dibatalkan penjualnya, saya beli lagi ternyata nggak dibatalin ya jadinya belinya 2 tolong pihak tokopedia diperbaiki lagi fitur untuk melihat pesanan diproses dan dikirim",51
Tokopedia,1,"Tokopedia ini marketplace terburuk di antara marketplace yg lain. Jika kita berjualan di tokped ini & akun kita tanpa sengaja membuat pelanggaran walaupun ringan, TIDAK ADA AMPUN & tidak ada kesempatan untuk menebus kesalahan walaupun kesalahannya tidak disengaja. Seumur hidup akun kita terus dikuntit, ditandai & distiigma sebagai akun yg pernah membuat pelanggaran & dibatasi pergerakan selama-lamanya termasuk promo & pembelian. Alhamdulillaah saya telah pindah marketplace lain yg TDK pendendam.",70
Tokopedia,1,"data saya tersebar dan password , serta username , juga history akun, keamanan cyber yang buruk, saya dulu pernah jualan ditoped ini akun hilang padahal sudah bagus reviewnya, setelah buat akun baru juga sama sering dihack oleh penyitas",38
Tokopedia,3,"Kok makin banyak seller yang menyepelekan stock. saat saya belanja, saya jarang cek lagi kecuali setelah beberapa hari. dan selalu menemukan penjual yang tidak kirim barang dengan alasa stock habis. tapi penjual tidak mau batalkan. ketika pembeli membatalkan pesanan pun tidak ada opsi stock habis. padahal secara peraturan penjual dilarang menyuruh oembeli membatalkan pesanan. tapi karena harus ada efek jera penjual. saya jadinya harus menunggu sistem yang batalkan. dana sayapun tersandera.",71
Tokopedia,1,"VIRAL DAH LUUUU, UDAH MENDUKUNG PENIPUAN SEKARANG. GA LAGI GUE BELANJA DISINI, PENIPU DIKASIH AKSES & MALAH DIDUKUNG SAMA TOKPEDNYA SENDIRI. SUDAH VIRALLLLL DI MEDSOS LU. TOKO YG NIPU ""CREDUCENT"". 400K ORANG SUDAH UDAH NGELIHAT!!!",35
Gojek,3,"Teruntuk Gojek, mohon dengan sangat di perhatikan, di area sekitar terpantau banyak driver nunggu orderan, tapi kenapa saya order membutuhkan waktu lama ? dan sekalinya dapat, posisinya jauh sangat dari titik penjemputan.",32
Gojek,1,"Coba di bantu untk Aplikasi, dengan nasabah gojek pinjam ingin Melakukan pelunasan kok tidak di respon... Dibantu untk katanya diskon pembayaran Katanya mau di bayarinn tapi mau di bayar ga ada bantuannya",32
Gojek,5,"jujur baru sekarang kecewa sama driver gocar, 3 kali dpt driver tapi malah pada gk jalan gara2 jauh perjalanan, padahal aku gk pesen yg hemat, tolong dong buat driver2 klo misal gk mau y jangan di ambil bukan malah nawar harga yg ga masuk akal!!!",45
Gojek,1,menurut saya pilihan anda untuk customer tidak bisa cancel adalah pilhan yang CERDAS..... sedangkan driver dan resto dapat mengcancel kapan saja semau mereka ditambah ini ada resto yang tutup tapi diaplikasi buka driver enggan/ tidak bisa cancel resto tidak bisa dikabari dan customer hanya bisa pasrah menunggu 30 menit bahkan lebih untuk bisa cancel dan pengembalian dana lagi dan lagi KECEWA,61
Gojek,5,"Gofood sangat membantu sekali dalam keadaan lapar tapi mager. Gojek sangat membantu saat bepergian tapi mager bawa kendaraan atau sedang tidak bawa kendaraan. Gosend sangat membantu saat ingin mengirim sesuatu tapi mager. Gocar, Go shop juga ok keren pokoknya sangat membantu saya saat dibutuhkan.",44
Gojek,3,"sangat disayangkan driver nya masih ada aja yg klo ga mau ambil orderan di chat ataupun ditelpon ga direspon dan diem aja ga gerak.. harus ada perhatian dr aplikasi untuk driver yg seperti ini, gpp klo ga mau ambil orderan, tinggal chat customer aja kok, jangan diem aja sampe kita nunggu lama dan akhirnya jg cancel.. jd buang2 waktu aja jd nya",62
Gojek,4,"tolong dong bagian gofood nya bisa chat pihak resto, kalo cs kelupaan psg deskripsi mau komunikasi pihak resto mengenai detail makanan spt bagian ayam paha atau dada tu nyusahin bgt, mana resto tuh dikasi rata dada (bagi yg gak suka) mau minta tukar driver gak mau krna estimasi hrs tepat waktu😭",51
Gojek,1,"ada saldo di gojek tbtb habis kepotong biaya yang gajelas , kaya capcut dan remini ai padahal gak ada aplikasinya dan gapernah pake, sumpah kecewa bener, niatnya mau nabung di gojek malah kepotong biaya gak jelas, najis",37
Gojek,1,"Jelek bgt sistem Gofood nya. . ga bisaa di cancel, Harus nunggu lama banget ternyata belum di proses juga!! Apa lagi pas cari Diver lama, ga langsung di cancel malah gunta ganti Driver. KLO orang sekarat udh keburu MATI!",39
Gojek,1,cape perjalanan dari cikarang ke jakarta hujan deres gada yg mau ambil orderan dari motor sampe mobil cancel trs!! nunggu dari jam 10 malam sampe jam 11 malam gada juga...,30
Gojek,5,Jujur utk aplikasi transportasi aku selalu pakai Gojek. Drivernya hampir semua ramah-ramah. Dan ntah kenapa selalu merasa safety kalau naik ini. Promo juga lumayan pokoknya langganan aja kuncinya. Tp paling penting kenyamanan sih. Tetap pertahanin plisss !!!,37
Gojek,1,makanan selisih 7.000 dari harga aslinya belum lagi ada tambahan biaya penangan dan pengiriman. jika harga asli di toko ofline 21.000 di aplikasi i 28.000 di tambah biaya penangan dan pengiriman total ketemu 40 lebih,35
Gojek,1,dengan berat hati saya kasih rating 1 untuk aplikasi dan driver gojek. saya sudah booking gocar dari pukul 17.00 sampai pukul 18.00 semua di cancel setelah tau saya bawa belanjaan. Perbaiki dulu sistemnya.,33
Gojek,1,"aku ga ada masalah sama apk nya, tapi aku gasuka BANGET sama driver2nya yang kasar. waktu itu ada yg ngomel sepanjang jalan karena bilangnya knp pesen hemat, ada opang blabla sampai sakit telinga aku dengernya. klo gamau cancel aja, gausah nerima tp ngasih pelayanan buruk.",45
Gojek,1,"Mohon diberikan pembinaan atau sejenisnya kepada (oknum driver mobil) yang tidak mengaktifkan gps sewaktu memesan dan slow respon dalam membalas chat. Kasian kami pesen hampir menunggu 50 menit namun seakan tidak ada kepastian kapan datangnya padahal hanya berjarak 1,5 km dari titik jemput. Jika tidak mau mengambil silahkan chat saja calon penumpang supaya dicancel dan bisa nyari driver lainnya. Maaf terpaksa kami cancel karena ortu saya sedang sakit kelamaan menunggu🙏🏻. terimakasih",71
Gojek,1,sumpah parah gopay udah foto KTP tapi ditolak apaaa. ini susah jangan bikin gopay dah kawan hindari smua kawan kawan gopay parah udah di update tapi di tolak mintak sialan sialan,31
Gojek,3,daftar hemat goride malah jadi susah dapat yang jauh2. bikin sistem ya merugikan . leuheung mun nu deukeut gacor mh. ieu mh angger weh ngahuleung heula. nya jauh ngajeumpuna ge. tekor bensin ngajemput 2km kaluhur wae. ongkos ngan 8rb terus isukan teh saldo di potong 13rb. ya alloh meni kieu kieu teuing gojek ka driver.,55
Gojek,4,"saya kasih bintang 4 karena, kemarin waktu hari Kamis jam 9an awalnya saya mau mesen gocar lalu karena saya tau kalau di daerah saya ini susah sekali dapat driver jadinya saya cancel di saat aplikasi itu sedang mencari driver, saya tinggalkan hingga jam 1an, tiba tiba dateng gocar atas nama saya, posisinya saya sudah tidak di tempat akhirnya teman saya yang mengurus masalah tersebut, dan katanya driver tersebut ""agak"" kesal dan marah, daripada saya memperpanjang urusan saya mau bayardrivenyaperg",79
Gojek,1,"APLIKASI BGNIAN APLIKASI MONYET... GUA PESAN MARTABAK 2 YANG DIKIRIM 1,, GUA BINGUNG NEH NYARI KESALAHAN DMANA,, DRIVER GA BSA DI CHAT (UDAH KABUR) ,,RESTO GA BISA DI CHAT LANGSUNG,,, MONYET......",31
Gojek,1,"ini parah banget sih, pesanan udah 3 jam gak sampai-sampai katanya terlambat 5-15 menit tapi ditunggu berjam jam gak ada. coba ajuin complain yang jawab malah AI, ckckck. kapok beli makanan disini. gak lagi deh",35
Gojek,1,aplikasi tolol. ga ada pilihan buat lewat tol. jalur selalu di ambil yg terdekat. selisis jarak sampe 20km bikin driver rugi. ga kaya grap ada pilihan bisa lewat tol atau engganya,31
Gojek,1,maaf banget driver ngeselin beda lokasi katanya dia ngomong terus tadinya aku mau ngash tips 20 ribu kalo misalkan dia gak mau nganterin bilang aja censel di aplikasi pesen ulanga bayar 13 k giriran dibayar 13k katanya di apk aslinya katanya 20k kalo misalkaan gak mau itu mending gak usah,50
Gojek,2,"jadi saya ga cancel pesanan tapi tiba tiba cari driver ulang, namun saya konfirmasi ke drivernya masih jalan dan ga ke cancel. Jadi pesanan saya numpuk 2 driver, tolong diperbaiki bugnya.",31
Gojek,1,"untuk gojek coba chat ny di bikin lebih fast respon lagi, soal ny ketika driver gojek ngechat atau telepon suka ada delay minimal itu dlu deh di perbaiki, terus tiap milih lokasi penjemputan kok aneh ya skrg di saya gak bisa milih titik jemput nya soal ny klo saya bilang di resto b dan sebelah ny resto a malah yg ketunjuk di resto a trs yg resto b gak bisa di pilih anehhhhhh",73
Gojek,1,aplikasi buruk. hapus aja ini aplikasi . top up saldo dari tgl 26 mei sampai sekarang belum masuk . dan ya respon pelayanan cs gopay sangat sangat buruk dan tidak ada responn sama sekali. responnya lamaaa tidak profesional. lelet . komplainan customer itu tidak di tanggapi,46
Gojek,5,lucu gw lihat comen2 nya... dah maunya murah hemat bnyak maunya n eh masih nunggu lm bgtu tiba pa Lom tiba cancel seenak jidat nya!!! 😜😛!chat n ditlpn lagak kyk artis!! sabar Sling mnyadari saling ngerti somplak!! trutama etika n moral dipkai!!dak smua hrus ssuai pa yg di utek lu!! kok Pngin nya serba instant ehm,56
Gojek,1,"mesen gojek yg comfort, dptnya ibu2 dh tua dan maaf agak bau. motor listriknya jg bkan unit baru. mau saya yg bawa tp gamau krn klo ibunya yg dibelakang batre boros krn dia berat. dijalan jg deg2an krn yaa bawa motornya gitulah. yg saya prmasalahin uda msen comfort dptnya kayak gtu. apa bedanya sma goride biasa? mesen comfort jg krn agak buru2+tau diri badan tinggi gede jd biar dpt unitnya yg enak. bisa2nya kayak gitu msuk kategori comfort. atau cba jelasin bedanya dri opsi2 yg ada di gojek. thx",89
Gojek,1,"biaya aplikasi yang di beban kan ke pelanggan terlalu besar , dengan jarak tempuh 2km saya sudah membayar 15.500 dan pengemudi hanya menerima 9.200 ditambah saya sudah berlangganan 3 bulan, jangan kan dapat diskon, yang ada, paket berlangganan cuma setor uang ke Gojek tapi pelanggan tidak diberikan benefit",48
Gojek,1,"makin kesini makin mengecewakan !!, udh mahal, tapi males2an drivernya, terutama kondisi gerimis, dan agak malam. diadakan ini apk bukannya utk mempermudah di sikon seperti itu? inimah bukan mempermudah, tapi bikin emosi.",32
Gojek,1,"akun suami saya tiba tiba di blokir, tanpa ada kejelasan, suami saya chat di livechat malah di tutup chatnya, parah banget sekarang gopay!!!! malah masih ada uang didalam akun, gk ada tanggung jawabnya gopay ini, pelayanan buruk banget. pantesan aja goto sekarang sahamnya bisa sampe turun dan udh mau liquid",50
Gojek,3,"sorry ta kasih bintang 3 soalnya banyak driver bayaran yang d bayar org bwt buntutin gw, padahal gw costumer gojeg dari awal aplikasi ini ada. padahal aplikasi ini Sangat bantu saya dr zaman sblm covid ampe skrg, mana pake atribut lagi. tolong d benahi SOP nya dan sangsi driver yg menyalahgunakan aplikasi dan atribut jaket gojeg. kasian bgt gojek yg lain JD ta mikirnya kebawa jelek semua driver sama pdhl engga",71
Gojek,1,"Ribet bgt, klo ga di update ga bisa di buka. maksa bgt harus update 👎 udh di update pun aplikasi ga bsa dibuka suruh nunggu 60 menit, gila pdhl udh keburu perlu gojek. brengsek bgt!!!!",35
Gojek,1,"GOJEK BIADAB , HAPUS AKUN ACENG . BIADAB LO GOJEK. LO ENAK DI KANTOR CM DUDUK LIAT KOMPUTER LIAT DONG POSISI DRIVEE DAN RESTO JAUH KG DAH ONGKOS 5RB JARAK KE RESTO KG DI ITUNG. APUS AKUN GOCENG BIDAB",39
Gojek,1,"Wahai coustemer Raja dan ratu . DRIVER CUMAN CARI NAFKAH BUAT ANAK ISTRINYA , AKIBAT DARI LAPORAN ANDA PARA COUSTEMER ,MEMATIKAN REZEKI DRIVER TERSEBUT . MEMBUAT LAPORAN GAK SESUAI FAKTA . DELIK ADUAN HUKUM PASAL 311 KUHP TENTANG FITNAH . COUSTEMER SAGLEK PLAYING VICTIM KENA PASAL UU ITE LOE COUSTEMER SAGLEK OTAK DENGKUL. APLIKASI TUKANG NGADU DOMBA ALASAN DI BUAT KASIH BINTANG KE DRIVER TIDAK RELEVANSI ,CALO/MakelarFAIR PLAY MAIN NYA.GOPAY PINJAM GAK SESUAI PEMBAYARAN NYA ,MALING",76
Gojek,3,"Aplikasinya sangat membantu untuk transportasi, pesan makanan, dan kebutuhan harian 😄 Fitur lengkap dan ekosistemnya luas. Namun kadang harga naik turun tidak konsisten, dan beberapa layanan juga bisa terasa mahal di jam tertentu. User experience masih oke, tapi bisa lebih stabil dan transparan lagi 👍",45
Gojek,5,"Saya merasa puas dengan adanya aplikasi Gojek ini, saya berharap ke depan aplikasi Gojek bisa semakin eksis dan maju, dan saya turut prihatin Pak Nadiem Anwar Makarim saat ini sedang menjalani proses hukum",33
Gojek,1,"Wkwk udah mah jarang gw pake gojek sekalinya pake gojek dapetin drivernya LUAMAAA POLLL, mending GRAB aja lah drpd GOJEK. Nyari driver udah kaya nyari jodoh di GOJEK! udah lama nungguin makanan, ujung2nya dibatalin jg, buang2 waktu! Udah laper+emosi. Mending GRAB kemana-mana juga WKWK",44
Gojek,5,"Gojek kenapa driver nya pada gada respon kalo ambil makanan? customer udh nunggu lama tiba2 di batalkan secara terus menerus bergantian drivernya pada Cancel semua!!! kalo memang gak niat Ambil makanan nya di batalin aja di awal!!! ini udh nunggu lama malah pada cancel drivernya tanpa alasan apa2!!! masalah nya bukan 1x cancel, tapi bbrapa kali!!!... untung ada pak ISHARYANTO yg mau ambil orderan buat nganterin makanan nya, semoga sehat selalu pak🙏",72
Gojek,1,"driver ga pernah bawa uang kembalian. kalo beli atau mau kemana pake metode bayar tunai itu ga selalu ada uang pas, tapi driver ga mau ngasih kembalian, ditawarin transfer juga gamau, saya jadi telat masuk kantor gara2 driver gamau di tf dan ga ada kembalian. harusnya kalo gamau di tf sediain kembalian!!",52
Gojek,1,TOLONG DIKLASIFIKASIKAN DENGAN JELAS MOBIL CONFORT DENGAN MOBIL YG GK CONFORT!! AVANZA DENGAN ALL NEW AVANZA JELAS BEDANYA APALAGI DENGAN CALYA DSB!!! HARGA COMFORT DIKASIH MOBIL YG GK CONFORT YA RUGI LAH!!!,32
Gojek,2,"kasih fitur buat costumers buat accept driver, ada beberapa driver yg maen accept aja sebelum sampai ke tujuan lokasi jemput itu annoying banget ,jadi ga bisa batal boking atau cancle",30
Gojek,1,"makin kesini driver makin sering ga mau ambil orderan, mana banyak yg julid juga, padahal gua kalo mesen selalu lebihin minimal 20rb. akhirnya gua pilih pindah bluebird aja yg lebih sedikit drama",32
Gojek,1,sangat mengecewakan tiba-tiba aplikasi terbuka sendiri lalu order gofood sendiri. seperti ada yg menghack. untuk sekelas aplikasi gojek banyak notifikasi mengganggu. jika salah klik sedikit langsung rugi banyak. sudah selayaknya uninstall.,31
Gojek,5,"mo order taxi bluebird, gocar, goride dll ada di aplikasi ini gampang penggunaannya, tinggal klik lalu kita pilih sesuai keinginan kita mau gofood, gomart juga ada. Pokoknya mantul gak ribet ribet deh...",32
Gojek,1,"woi gojek saya punya dua orderan nihh, resto udah tutup dan saya gabisa cancel orderan nya. Gopay saya sudah terpotong. dari pihak gojek tidak ada yang bisa saya telpon untuk selesaikan masalah nya. Drivernya cancel orderan dan dipindah ke driver lain lagi dan akhirnya berulang terus. Tolong dibantu dan profesional dong sama mitra dan resto nya. kalo sudah closed jangan diterima orderan",62
Gojek,1,"gojek f, drivernya susah bnget di cari apalagi pas malam. sangat sangat tidak rekomendasi kesel gw sama aplikasi ini gw mau buru2 ehhhh dapetin driver susah amat udah pakai prioritas malahan tetap aja susah. jelek pokoknya",36
Gojek,1,cari drivernya lama padahal udah aktifin fitur pencarian cepat dengan tambahan biaya tapi gak dapat2..padahal di sekitar terlihat banyak driver👎🏿udah sekitar 20 menit nungguin gak ada yang nerima semua para drivernya..dan juga para driver mesti sy kasih tip tambahan meskipun gak banyak,42
Gojek,1,kasih sanksi tegas untuk driver bernama fradifa stiawan kendaraan scoppy plat = BK 5161 AIL masalahnya 1. menurunkan custumers ditengah jalan atau tidak sampai tempat tujuan dengan alasan orderan lain 2. berkata tidak pantas 3. genit 4. menyuruh custumers untuk memeluk dia saat dikendaraan 5. driver otak mesum atau negatif,50
Gojek,1,"apaan, nyari driver lama banget. Udah sering banget kaya gitu lo, kan aneh mending maxim kalo gitu. mana klo nunggu bisa 1 jam, klo aplikasi lai udh sampe 40 menitan mah",31
Gojek,3,aplikasinya bagus minimal diperbaikin min kayak misalnya beli makanan pas udah pembayaran untuk beli makanan terus makanan di proses tapi belum sama sekali dapat driver sampe 5 menit mending langsung dibatalin min jangan harus tunggu sampai 1 jam lebih keburu mati kelaparan,42
Gojek,5,TOLONG BUAT YANG BC PARA CUSTOMER GOJEK MOHON HENTIKAN CANCAL CANCELN SUDAH BYK KORBAN DRIVER AKUN PADA SUSAH DPT ORDERAN KARENA ULAH KALIAN JLO MAU PESAN PIKIR DULU 100X 100 KALI KLO POSITIF BARU PESAN JGN UDAH PESAN MASUK DRIVER MALAH DI CANCEL MOHON HENTIKAN ULAH KALIAN,47
Gojek,1,"kebiasaan banget pesen go food driver nya double order, pesen cream soap nyampe jadi nya air, tolong lo gojek jangan di ksih double² order klo pesan nya yg sekira nya siap saji mau makan anget jdi anyep + ber air",40
Gojek,3,"Aplikasi nya lama bikin sebel udh aktifkan fitur gofood exspress malah datang nya telat trs udh berkali kali kek gini bikin males, driver nya juga nolak Mulu kalo GK nolak diterima tapi GK jalan tambah bikin males hadee mohon dibenerin dong gojek",42
Gojek,5,"gojek sekarang jarak Deket dari rumah mahal ,udah mahal lama,terus makanan nya ga jelas kebersihan nya please jgn asal aja donk ...ni gojek daeran bandung parah ...aku beli bubur pagi ini ,bubur nya Tutung bau sangit ,sambel nya udah basi ampun deh ....bikin kapok ..udah laku malah ongkir naik ga jelas yg jualan nya dimasukin aja",56
Gojek,1,"ada drefer yang mungutang ke saya dari lebaran idul Fitri tahun kemarin, sebesar 1.500.000, katanya untuk mendapatkan bonus THR, bilang besok di bayar nyatanya sampai sekarang belum di bayar lunas bayar baru 500.000, nambah parah paylater tidak bisa di gunakan sampai tanggal 27mei2026",43
Gojek,4,saya kasih bintang 4 dulu. bagai mana cara masuk akun gopay yg sudah lama 2 THN lebih tidak terpakai. karna kartu hangus jadi tidak bisa terima otp. saya salah isi saldo ke nomor saya yg hangus itu yg sudah hilang. mohon bantuannya,42
Gojek,3,"apaan pesen gofood udh 1 jam blm dapet driver, di suru batalin yudh ku batalin trs pesen lagi tetep ga dpt alhasil nunggu 1 jam an lgi kgk dapet apa²... di kira org ga laper apa :( lain kli siapin dulu drivernya baru siapin makanannya",45
Gojek,1,"saya bayar 33.000 di aplikasi driver penghasilan bersih 23.600 yg katanya potongan 20% harusnya driver dapet 26.400 lah yg 3.200 kemana? kasian drivernya parah sih, kita udah bayar mahal masih d cekik juga parah sih aplikator satu ini",38
Gojek,1,"ini aplikasi bagaimana driver ojek saya jarak tempuh dari saya untuk penjemputan hampir lebih dari 2 km, katanya ada fitur pencari terdekat kenapa jaraknya sampai sejauh itu apakah itu dekat? ditambah lagi untuk gofood nya itu saja tidak masuk akan di tulisan ongkir 5 rib, tapi kenyataan tetap 15 ribuan. pada hal saya sudah berlangganan gojek plus tetap saja tidak ada diskon, dasar aplikasi butut, aplikasi kikir",67
Gojek,1,pd hari snin sktr jam stngah enam saya di ancm MW di mtikn sama gojek siantr tngn saya knk Btuu di lmpr ny saya mw bwat laporann tolong tindak tegass Krta ny suprah,33
Gojek,3,"sistem navigasinya kurang bagus, dari sekian banyaknya gojek, mengapa saat saya yang pesan tidak dapat2. trs kenapa jobnya yang gofood itu dibedakan dengan jobnya gojek?? kan kalo sama2 gojek artinya masih bisa dong untuk saling bantu. apakah karna tipnya kurang banyak?? inti dari ini saya hanya mau bilang kalo navigasinya tolong ditingkatkan lagi. terimakasih",54
