object_id,text,text_type,label,ai_model,validation_status
news_170,"INFO NASIONAL Ketua MPR RI Bambang Soesatyo (Bamsoet) mengingatkan pengelolaan dan pemanfaatan sumber daya alam (SDA) Indonesia haruslah dilandasi oleh semangat nasionalisme dan wawasan kebangsaan. Sebab itu, segala aspek dan dimensi dalam sektor SDA, termasuk dari sisi entreprenuershipnya, harus menempatkan nasionalisme dan wawasan kebangsaan sebagai landasan berpijak.""Salah satunya, pemerintah harus mengambil langkah-langkah strategis untuk menjaga keseimbangan produksi nikel. Antara lain dengan mengedepankan efisiensi, serta mengoptimalkan nilai tambah dengan pemanfaatan teknologi dan energi terbarukan, kata Wakil Ketua Umum Partai Golkar itu Senin, 6 Maret 2023. Pemanfaatan nikel sebagai sumber daya alam, kata dia, harus dilakukan secara bijaksana, dan harus bermuara pada sebesar-besarnya kesejahteraan rakyat.Bamsoet menuturkan, Indonesia adalah negara penghasil nikel terbesar di dunia. Merujuk pada catatan Badan Survei Geologi Amerika Serikat (USGS), produksi nikel dunia pada tahun 2022 diperkirakan mencapai 3,3 juta metrik ton, atau meningkat sekitar 21 persen dari produksi tahun 2021. Dari angka tersebut, 48 persennya atau sekitar 1,6 juta metrik ton adalah produksi Indonesia.""Cadangan nikel Indonesia diperkirakan mencapai 72 juta ton nikel. Sebanyak 90 persen cadangan nikel Indonesia tersebar di Sulawesi Tengah dan Sulawesi Tenggara dengan perkiraan cadangan bijih nikel sebesar 2,6 milyar ton bijih nikel. Maluku Utara dengan perkiraan cadangan bijih nikel sebesar 1,4 milyar ton. Serta Papua dan Papua Barat yang diperkirakan memiliki cadangan bijih nikel mencapai 0,06 milyar ton,"" kata Bamsoet. ,"" ujar Bamsoet dalam acara HUT ke-6 Asosiasi Penambang Nikel Indonesia (APNI) di Jakarta,Saat ini, kata Bamsoet, nikel menjadi salah satu komoditas global yang semakin populer dan dibutuhkan. Salah satu alasan utamanya adalah karena nikel menjadi elemen atau bahan baku penting untuk pembuatan baterai kendaraan listrik yang saat ini tengah menjadi tren dunia.""Berdasarkan hasil riset terbaru Goldman Sachs, diperkirakan penjualan kendaraan listrik akan melonjak menjadi sekitar 73 juta unit pada tahun 2040. Naik dari sekitar 2 juta unit pada tahun 2020. Selama rentang waktu tersebut, penjualan mobil listrik diperkirakan juga meningkat, dari 2 persen menjadi 61 persen dari total penjualan mobil global. Konsekuensi dari pesatnya pertumbuhan kendaraan listrik dunia, tentunya adalah lonjakan kebutuhan baterai kendaraan listrik, dimana nikel menjadi elemen utamanya,"" kata Bamsoet.Menurutnya, sekalipun Indonesia memiliki cadangan nikel berlimpah, namun penting diingat bahwa nikel adalah sumber daya yang tidak dapat diperbaharui. Artinya, akan habis pada masanya. Meskipun cadangan bijih nikel Indonesia diperkirakan bisa dimanfaatkan hingga kurun waktu 73 tahun, eksploitasi yang berlebihan dan tanpa kendali, tentunya akan memperpendek usia cadangan nikel yang dimiliki Indonesia.""Sebagaimana diamanatkan oleh Konstitusi, khususnya pasal 33 ayat (3), bahwa bumi dan air, dan kekayaan alam yang terkandung di dalamnya dikuasai oleh negara, dan dipergunakan untuk sebesar-besar kemakmuran rakyat. Selain itu, merujuk pada ketentuan pasal 33 ayat (4), penyelenggaraan perekonomian nasional, termasuk di dalamnya pengelolaan sumberdaya alam, harus berpedoman pada prinsip kebersamaan, efisiensi berkeadilan, berkelanjutan, berwawasan lingkungan, serta kemandirian,"" ujar dia.",news_article,0,human,human
news_1,"**Judul:**
Ma’ruf Amin Tinjau Plumpang, 17 Tewas dalam Kebakaran Depo Pertamina

**Lead:**
Wakil Presiden Ma’ruf Amin meninjau lokasi kebakaran Depo Pertamina di Plumpang, Jakarta Utara, pada Sabtu siang, 4 Maret 2023. Didampingi Menteri BUMN Erick Thohir, ia melihat langsung rumah-rumah warga yang ludes terbakar.

**Isi:**
Dalam kunjungannya, Ma’ruf mengungkapkan korban jiwa mencapai 17 orang, 60 lainnya dirawat karena luka-luka, dan sebagian warga masih bertahan di penampungan. “Semua ditanggulangi Pertamina, termasuk biaya makan para pengungsi,” ujarnya. Ia berharap korban selamat tidak menghadapi masalah lebih lanjut.

Ma’ruf juga menyebut rencana memindahkan depo ke sekitar pelabuhan demi keamanan. “Kawasan ini akan ditata ulang agar lebih teratur dan aman, sesuai standar wilayah Ibu Kota,” katanya.

Kebakaran terjadi Jumat malam, 3 Maret 2023, pukul 20.20 WIB, diduga akibat pipa bensin. Warga mencium bau bensin menyengat sebelum api membesar. Hingga kini, penyebab kebakaran masih diinvestigasi Pertamina. “Kami fokus pada penanganan kebakaran pipa penerimaan BBM,” ujar Eko Kristiawan, Area Manager Communication Pertamina Patra Niaga Jawa Barat. Sebanyak 50 orang dilaporkan luka-luka akibat insiden ini.",news_article,1,DeepSeek V4 Flash Free,accepted
news_28,"**Pertamina Pastikan Distribusi BBM Aman Pasca Kebakaran Plumpang**

**JAKARTA** – PT Pertamina Patra Niaga memastikan pasokan dan distribusi Bahan Bakar Minyak (BBM) untuk wilayah Jawa Bagian Barat dalam kondisi aman dan terkendali pasca kejadian di Integrated Terminal Jakarta, Plumpang. Perusahaan terus memonitor stok untuk memenuhi kebutuhan masyarakat.

Sejak insiden tersebut, Direktur Utama Pertamina Patra Niaga, Alfian Nasution, menjelaskan pihaknya telah bergerak cepat mengaktifkan Skema Distribusi Regular, Alternative, dan Emergency (RAE). Skema penyaluran alternatif ini dibantu dengan suplai dari sejumlah Terminal BBM (TBBM) seperti Tanjung Gerem, Cikampek, Ujung Berung, dan Balongan.

Secara keseluruhan, kebutuhan BBM untuk Jawa Bagian Barat dioperasikan melalui tujuh terminal BBM. Alfian menegaskan stok dan penyaluran saat ini dalam kondisi aman, sehingga masyarakat tidak perlu khawatir.

Data ketahanan stok (coverage days) menunjukkan kondisi yang memadai. Untuk BBM jenis gasoline (Pertalite, Pertamax, dan Pertamax Turbo) rata-rata ketahanan stok masih mencapai 18 hari. Sementara untuk BBM jenis gas oil (Biosolar, Dexlite, dan Pertamina Dex) stok mencukupi untuk 17 hari ke depan.

Di sisi lain, status keadaan darurat di Integrated Terminal Jakarta telah dicabut pada Sabtu (4/3) dini hari. Pertamina juga bekerja sama dengan berbagai pihak menyediakan posko pengungsi bagi warga sekitar serta memberikan bantuan bagi korban yang dirawat di rumah sakit dan keluarganya.",news_article,1,MiMo-V2.5 Free,accepted
news_7,"**Simulasi Voxpol: Pasangan Anies-AHY Unggul dalam Berbagai Skenario Pilpres 2024**

**Jakarta** - Pasangan Anies Baswedan dan Agus Harimurti Yudhoyono (AHY) diproyeksikan memiliki peluang menang paling tinggi dalam sejumlah simulasi Pilpres 2024, menurut data survei Voxpol Center Research and Consulting per September 2022.

Direktur Eksekutif Voxpol, Pangi Syarwi Chaniago, menyatakan elektabilitas Anies-AHY konsisten di atas 30 persen, baik dalam simulasi dua, tiga, maupun empat pasangan capres-cawapres. Dalam skenario empat pasangan, misalnya, pasangan ini memperoleh elektabilitas tertinggi, mengungguli Ganjar Pranowo-Sandiaga Uno (30,9 persen) dan Prabowo Subianto-Muhaimin Iskandar (23,3 persen). Keunggulan semakin jelas dalam simulasi tiga pasangan, di mana Anies-AHY mencatat 37,3 persen, jauh di atas Ganjar-Airlangga Hartarto (28 persen) dan Prabowo-Puan Maharani (23,4 persen).

Pangi menjelaskan, basis pemilih AHY yang tersebar luas menjadi kunci penguatan elektabilitas, khususnya di DKI Jakarta, Banten, dan Jawa Barat. Berbeda dengan simulasi Anies-Khofifah Indar Parawansa yang hanya menguat di Jawa Timur.

Merespons hal itu, Sekretaris Majelis Tinggi Partai Demokrat, Andi Mallarangeng, menegaskan dukungan partai penuh untuk AHY sebagai cawapres. ""Kalau mau menang, ya Anies-AHY,"" tegas Andi, meski menegaskan keputusan akhir ada di tangan Anies Baswedan.",news_article,1,Nemotron 3 Ultra Free,accepted
news_48,"**Kapolri Tegaskan Tak Pandang Bulu di Kasus Suap Rekrutmen Bintara Polda Jateng**

**Yogyakarta** – Kapolri Jenderal Listyo Sigit Prabowo memerintahkan seluruh jajaran untuk tidak pandang bulu dalam menindak kasus dugaan suap penerimaan Bintara (Bharada) Polri Tahun Anggaran 2022 di lingkungan Polda Jawa Tengah. ""Semua harus diproses secara tegas,"" tegasnya di Yogyakarta, Jumat (3/3/2023).

Kasus ini terungkap setelah tim Divisi Profesi dan Pengawasan (Propam) Polri melakukan operasi tangkap tangan (OTT) terhadap lima personel Polda Jateng yang bertindak sebagai panitia seleksi. Kapolda Jawa Tengah Irjen Pol Ahmad Luthfi mengonfirmasi insiden tersebut terjadi pada 2022 silam. Saat ini, kelima personel tersebut sudah diajukan untuk menjalani sidang Komisi Kode Etik Polri.

Listyo menegaskan bahwa pembersihan internal merupakan komitmen mutlak untuk menjaga kepercayaan publik. Ia menyuruh Propam mengusut ke akar masalah, termasuk mencari tahu apakah ada oknum lain yang terlibat di balik lapisan panitia. ""Jangan sampai ada yang lolos hanya karena pangkat atau kedekatan,"" imbuhnya.

Langkah tegas ini diharapkan menjadi efek jera bagi personel yang berniat memanfaatkan prosedur rekrutmen untuk mencari keuntungan pribadi. Polri berkomitmen memulihkan citra profesionalisme melalui penegakan hukum yang bersih dan transparan di internal organisasi.",news_article,1,Nemotron 3 Ultra Free,accepted
news_95,"TEMPO.CO, Jakarta - Laporan Harta Kekayaan Penyelenggara Negara (LHKPN) milik pejabat pajak Rafael Alun Trisambodo tengah menjadi sorotan. LHKPN senilai Rp 56 miliar dinilai publik janggal sehingga membuat dirinya kini berurusan dengan Komisi Pemberantasan Korupsi (KPK).Dalam buku berjudul Pengantar Laporan Harta Kekayaan Penyelenggara Negara dijelaskan, LHKPN merupakan daftar keseluruhan kekayaan para penyelenggara negara yang tertuang dalam formulir pencatatan. Penetapannya dilakukan langsung oleh KPK.Dilansir dari elhkpn.kpk.go.id, ada dua pihak utama yang wajib melaporkan LHKPN. Pertama, penyelenggara negara sebagaimana dimaksud dalam Undang-Undang (UU) Nomor 28 Tahun 1999. Kedua, pejabat negara yang menjalankan fungsi eksekutif, legislatif, atau yudikatif.Selain itu, ada pejabat lain yang fungsi dan tugas pokoknya berkaitan dengan penyelenggaraan negara. Dengan kata lain, pejabat publik lainnya yang sesuai dengan ketentuan peraturan perundang-undangan yang berlaku. Untuk lebih jelasnya, daftarnya adalah sebagai berikut.Penyelenggara Negara menurut UU Nomor 28 Tahun 1999:1. Pejabat Negara pada Lembaga Tertinggi Negara,2. Pejabat Negara pada Lembaga Tinggi Negara,3. Menteri,4. Gubernur,5. Hakim,6. Pejabat negara yang lain sesuai dengan ketentuan peraturan perundangan yang berlaku,7. Pejabat lain yang memiliki fungsi strategis dalam kaitannya dengan perundang-undangan yang berlaku yang meliputi:Direksi, komisaris, dan pejabat struktural lainnya pada Badan Usaha Milik Negara dan Badan Usaha Milik Daerah,Pimpinan Bank Indonesia,Pimpinan Perguruan Tinggi,Pejabat Eselon I dan pejabat lain yang disamakan di lingkungan sipil, militer, dan kepolisian Negara Republik Indonesia,Jaksa,Penyidik,Panitera Pengadilan,Pemimpin dan Bendaharawan Proyek.Sementara peraturan lainnya tertuang dalam Undang-Undang Nomor 30 Tahun 2002 tentang KPK. Dalam UU ini bukan penyelanggara negara saja yang diwajibkan, namun bisa jadi hampir seluruh instansi telah memperluas wajib lapor (WL). Berikut daftarnya:1. Pejabat Eselon II dan pejabat lain yang disamakan di lingkungan instansi pemerintah dan atau lembaga negara,2. Semua kepala kantor di lingkungan Departemen Keuangan,3. Pemeriksa Bea dan Cukai,4. Pemeriksa Pajak,5. Auditor,6. Pejabat yang mengeluarkan perizinan,7. Pejabat atau Kepala Unit Pelayanan Masyarakat,8. Pejabat pembuat regulasi.HARIS SETYAWANPilihan Editor:Inilah Harta Kekayaan Pejabat Negara yang Wajib Dilaporkan di LHKPN",news_article,0,human,human
news_563,"Jakarta, CNBC Indonesia - Jagat Twitter Tanah Air sedang ramai memperbincangkan stroke telinga atau ear stroke. Perbincangan tersebut bermula dari seorang artis sekaligus komika membahas salah satu keluarganya yang terkena ear stroke. Lantas ada nggak sih penyakit itu? Selengkapnya dalam program Nation Hub CNBC Indonesia (Kamis, 09/03/2023) berikut ini.",news_article,0,human,human
news_240,"TEMPO.CO, Jakarta - Ketua Indonesia Police Watch atau IPW Sugeng Teguh Santoso mengatakan siap ditangkap oleh Kepolisian Daerah Sulawesi Selatan setelah tidak hadir dalam pemanggilan kedua untuk dimintai keterangan terkait tuduhan kriminalisasi eks Direktur PT Citra Lampia Mandiri (CLM) Helmut Hermawan.Direktorat Reserse Kriminal Khusus Polda Sulawesi Selatan akan melayangkan surat panggilan saksi ke-2 sebagai saksi tersangka Helmut Hermawan dalam perkara dugaan penyalahgunaan jabatan sebagai dirut PT Citra Lampia Mandiri, yakni melakukan tindak pidana pemegang IUP yang dengan sengaja menyampaikan keterangan palsu.Belum tahu. Tetapi infonya sudah dikirim, kata Sugeng saat ditanya kapan pemanggilan kedua untuknya, Rabu, 8 Maret 2023.Sebelumnya, Sugeng Teguh Santoso dipanggil oleh Ditkrimsus Polda Sulsel untuk datang menghadap penyidik pada Kamis, 1 Maret 2023. Namun Sugeng tidak datang karena menilai surat panggilan dalam perkara Nomor: A/421/XI/2022/SPKT/Polda Sulsel/Ditreskrimsus 16 November 2022, merupakan penyalahgunaan wewenang dan intimidasi terhadap penyampaian pendapat.Sugeng menuturkan Surat Nomor: S.Pgl/512/II/RES.5.3./2023/Ditreskrimsus itu salah mencantumkan antara hari dan tanggal, di mana dalam undangan tercantum Kamis. Padahal Kamis jatuh pada 2 Maret 2023 dan 1 Maret 2023 adalah hari Rabu.Seain itu, Sugeng mengatakan Direktur Reserse Kriminal Khusus Polda Sulsel Komisaris Besar Helmi Kwarta Kusuma Putra telah dilaporkan ke Propam Mabes Polri melalui surat Nomor: 075/IPW_SK/II/2023 dengan melampirkan Surat Panggilan Saksi ke-1 nomor: S.Pgl/512/II/RES.5.3./2023/Ditreskrimsus.Saya sengaja tidak hadir karena memang tidak tahu terkait peristiwa pidana, tempat kejadian, waktu kejadian pidana yang dilaporkan tanggal 16 November 2022 dengan LP 421 tersebut, kata Sugeng dalam pernyataan tertulisnya, Rabu, 8 Maret 2023.Selanjutnya ketidakprofesionalan Dirkrimsus...Menurutnya, ketidakprofesionalan dan dugaan penyalahgunaan wewenang Dirkrimsus Polda Sulsel terlihat dengan terbitnya laporan polisi oleh anggota polisi nomor: LP/A/421/XI/2022/DITKRIMSUS/SPKT POLDA SULSEL tertanggal 16 November 2022.Laporan model A itu langsung dinaikkan status sidiknya pada hari yang sama tanggal 16 November 2022 dengan nomor sprindik: Sp. Sidik/84.a./XI/2022/Ditreskrimsus, kata Sugeng dalam keterangan tertulis 1 Maret 2023.Sugeng mengatakan adanya laporan ke Propam Polri, salah satunya tentang adanya kesamaan tanggal laporan polisi dengan naiknya sidik oleh Ditkrimsus Polda Sulsel, membuat direkturnya panik sehingga dibuatlah sprindik baru Nomor: Sp.Sidik/84.a.1/I/2023/Ditreskrimsus, tanggal 30 Januari 2023.Ini merupakan bentuk akal-akalan penanganan kasus pencaplokan usaha tambang nikel PT CLM yang semula milik Helmut Hermawan dan dirampas kubu Zainal Abidinsyah Siregar, ujar Sugeng.Ketua IPW mengatakan hanya memberikan pendapat dalam rilis 23 Februari 2023 sebagai tanggung jawab organisasi IPW dalam mengkritisi kinerja Dirkrimsus Polda Sulsel.Ketua IPW Sugeng Teguh Santoso menegaskan siap ditangkap dengan tidak memenuhi panggilan kedua. Sugeng mengatakan informasj penangkapannya diketahui melalui kuasa hukum Helmut Hermawan, Advocat Tajuddin.Bahkan, ada tiga kuasa hukum Helmut yang dipanggil di Polres Malili, Polda Sulsel, ujar dia.Kepala Bidang Humas Polda Sulawesi Selatan Komisaris Besar Komang Suartana membenarkan surat panggilan kedua untuk Ketua IPW Sugeng Tegung Santoso.Panggilan saksi ke-2 atas nama Sugeng Teguh Santoso telah dibuat untuk datang pada Rabu, 8 Maret 2023, kata Kombes Suartana kepada Tempo, Rabu, 8 Maret 2023.Dalam kasus ini, Helmut ditangkap Polda Sulsel pada 22 Februari 2023 lantaran diduga melakukan tindak pidana pemegang Izin Usaha Pertambangan (IUP). Helmut diduga dengan sengaja menyampaikan laporan yang tidak benar dan keterangan palsu menyangkut undang-undang pertambangan mineral dan batu bara (minerba). Sugeng menyebut perkara ini sebagai upaya kriminalisasi Helmut.Menanggapi tuduhan ini, Kuasa hukum PT Citra Lampia Mandiri (CLM) Dion Pongkor mempertanyakan independensi dan objektivitas Indonesia Police Watch (IPW) pimpinan Sugeng Teguh Santoso yang kukuh membela kepentingan Helmut Hermawan.Teguh Santoso disinyalir telah keluar jauh dari sikap dasar IPW yang harus independen dan objektif. Dalam kasus penetapan Helmut Hermawan sebagai tersangka yang ditetapkan oleh Polda Sulawesi Selatan, kata Dion Pongkor dalam pernyataan tertulisnya, Rabu, 1 Maret 2023.Dion juga menilai IPW terkesan digunakan oleh pihak berkonflik dan dimanfaatkan dalam menekan kerja kepolisian dalam penegakan hukum agar sesuai keinginannya.Hal mana bukan saja telah melanggar sikap dasar organisasi tapi malah sudah bertentangan dengan kepentingan publik, ujar dia.Kuasa hukum heran dengan sikap personal Sugeng Teguh Santoso kepada Helmut Hermawan dalam sengketa pemilikan IUP pertambangan yang telah ditetapkan sebaga tersangka kepolisian. Ia juga mengungkapkan Sugeng sebelumnya menemani Helmut Hermawan dalam pemeriksaan di Bareskrim Polri beberapa waktu lalu.Pilihan Editor:Dipanggil Polda Sulsel di Kasus Helmut Hermawan, Sugeng IPW: Bentuk Kepanikan Polisi",news_article,0,human,human
news_574,"INFO NASIONAL -- Ketua MPR RI sekaligus Wakil Ketua Umum Partai Golkar Bambang Soesatyo mengajak generasi muda untuk terlibat dalam penguatan sistem hukum nasional sebagai pilar pembangunan. Sebagaimana diamanatkan dalam visi Indonesia 2045 menuju Indonesia yang berdaulat, maju, adil dan makmur. Mimpi yang ingin diwujudkan adalah terwujudnya aparat penegak hukum yang berintegritas, serta penyelenggara negara dan warga negara yang taat hukum.Hasil survei Lembaga Survei Indonesia (LSI) pada bulan Februari 2022 mencatat bahwa 33,7 persen responden menyatakan penegakan hukum di Indonesia 'buruk' atau 'sangat buruk'. Sementara, hasil survei Indikator pada bulan Agustus 2022 juga mencatat bahwa 37,7 persen responden menilai bahwa penegakan hukum di Indonesia dinilai 'buruk' atau 'sangat buruk'.""Perwujudan cita hukum nasional harus bermuara pada kesejahteraan rakyat yang dapat dicapai melalui tahapan pembangunan nasional secara berkesinambungan. Pembangunan harus menjadi rangkaian langkah dan kebijakan yang terarah, terencana, dan dilindungi oleh payung hukum, untuk memenuhi aspek legalitas, serta landasan gerak dan operasional,"" ujar Bamsoet usai menghadiri prawisuda program sarjana anak kelimanya, Saras Shintya Putri dengan predikat cumlaude di Fakultas Hukum Universitas Indonesia Depok, Kamis, 9 Maret 23.Hadir antara lain Dekan FH UI Edmon Makarim, Wakil Dekan FH UI Parulian Paidi Aritonang, Guru Besar FH UI Prof Dr Harkristuti Harkrisnowo, Prof. Dr. Satya Arinanto serta beberapa guru besar lainnya.Ketua DPR RI ke-20 dan mantan Ketua Komisi III DPR RI bidang Hukum, HAM, dan Keamanan ini menerangkan, seiring proses pematangan kehidupan demokrasi, penegakan hukum yang berkeadilan tidak hanya diperlakukan sebagai sebuah prosedur yang harus ditaati. Melainkan juga harus memenuhi tujuan hukum itu sendiri, yaitu memberikan rasa keadilan, nilai kemanfaatan, dan kepastian hukum. Sehingga hukum yang seharusnya mengayomi dan memberikan rasa aman, tidak justru berpotensi melukai rasa keadilan masyarakat.""Secara filosofis penegakan hukum yang berkeadilan juga harus merujuk pada konsep keadilan sebagaimana diamanatkan sila kedua Pancasila, yaitu kemanusiaan yang adil dan beradab. Dimana menempatkan keadilan sebagai bagian dari martabat kemanusiaan. Serta sila kelima Pancasila, yaitu keadilan sosial bagi seluruh rakyat Indonesia yang menempatkan keadilan sebagai hak yang dapat diakses oleh seluruh anak bangsa tanpa diskriminasi,"" kata Bamsoet.Wakil Ketua Umum Pemuda Pancasila dan Kepala Badan Hubungan Penegakan Hukum, Pertahanan dan Keamanan KADIN Indonesia ini menambahkan, dalam dimensi yang lebih luas, penguatan sistem hukum nasional dapat juga dimaknai dalam konteks sistem ketatanegaraan dan kehidupan demokrasi. Upaya memajukan hukum, membangun sistem ketatanegaraan, dan mendewasakan kehidupan demokrasi, harus menjadi proses yang tidak pernah berhenti. Karena kehidupan kebangsaan akan terus berpacu dengan laju peradaban.""Karena itu, penting untuk memiliki pondasi yang kuat agar dalam prosesnya kita tidak kehilangan jati diri ke-Indonesiaan kita. Pembangunan bidang hukum harus tetap menempatkan Pancasila sebagai landasan filosofis, Undang-Undang Dasar Negara Republik Indonesia Tahun 1945 sebagai landasan yuridis, Negara Kesatuan Republik Indonesia sebagai konsensus bersama dan Bhineka Tunggal Ika sebagai daya ikat kohesi kebangsaan,"" pungkas Bamsoet. (*)",news_article,0,human,human
news_37,"**Judul: KPK Selidiki Aliran Dana Rp500 Miliar di Rekening Rafael Alun**

**Lead:**
Komisi Pemberantasan Korupsi (KPK) akan mendalami temuan pemblokiran puluhan rekening milik Rafael Alun Trisambodo yang total mutasinya mencapai Rp500 miliar. Juru bicara KPK, Ali Fikri, menyatakan hal itu akan menjadi bagian dari pengembangan penyelidikan.

**Isi:**
Ali Fikri mengungkapkan bahwa saat ini KPK masih berfokus pada penentuan jenis tindak pidana yang dilakukan Rafael. Pihaknya masih berusaha menemukan unsur korupsi, gratifikasi, atau suap dari temuan Laporan Harta Kekayaan Penyelenggara Negara (LHKPN) yang telah dinaikkan ke tahap penyelidikan.

""Jadi dari temuan LHKPN lalu naik ke penyelidikan. Dari proses ini bisa ditemukan peristiwa pidana. Tentu kewenangan KPK pidana korupsi, gratifikasi, dan suap,"" kata Ali di Gedung Merah Putih KPK, Jakarta.

Ia membenarkan kasus ini sudah dilimpahkan ke Direktorat Penindakan. Terkait Tindak Pidana Pencucian Uang (TPPU), KPK belum bisa menindak tanpa adanya unsur korupsi atau suap. Jika nanti ditemukan TPPU tanpa dua unsur tersebut, kasus bisa dilimpahkan ke aparat penegak hukum lain.

Sebelumnya, Kepala PPATK Ivan Yustiavandana menyebut pihaknya telah memblokir 40 rekening terkait Rafael. Total mutasi dari seluruh rekening itu mencapai Rp500 miliar yang kini tengah ditelisik asal-usulnya oleh KPK.",news_article,1,DeepSeek V4 Flash Free,accepted
news_460,"Jaksa Penuntut Umum (JPU) mengaku masih pikir-pikir menyikapi putusan Majelis Hakim Pengadilan Negeri (PN) Surabaya, yang menjatuhkan vonis jauh lebih ringan kepadadua terdakwa tragedi Stadion Kanjuruhan . Diketahui dua terdakwa itu, yakni Ketua Panpel Arema FC Abdul Haris divonis 1 tahun 6 bulan, sedangkan terdakwa Security Officer Suko Sutrisno dihukum bui selama 1 tahun. Kepala Seksi Penerangan Hukum (Kasipenkum) Kejaksaan Tinggi (Kejati) Jawa Timur, Fathur Rohman, mengaku pihaknya belum menentukan langkah selanjutnya. Jaksa masih akan pikir-pikir selama sepekan, mereka akan mempertimbangkan langkah selanjutnya yakni upaya banding. ""Kami pikir-pikir dulu selama tujuh hari,"" kata Fathur, saat dikonfirmasi, Kamis (9/3). Hal yang sama juga dikatakan kedua terdakwa Haris dan Suko. Mereka masih akan berdiskusi menyikapi putusan hakim itu. Termasuk soal upaya banding yang kemungkinan ditempuh. ""Sementara akan kami pertimbangkan lagi pikirkan lagi,"" kata terdakwa Haris usai sidang. ""Masih pikir-pikir, kan saya mohon keadilan,"" kata Suko, senada. Salah satu pengacara terdakwa, Eko Hendro Prasetyo mengatakan pihaknya masih bersikap pikir-pikir. Ia berpendapat kliennya itu semestinya bebas. ""Iya pikir-pikir. Kami keberatan dari fakta persidangan kami anggap klien kami bebas. Kami pikir-pikir rapat sama tim dulu,"" pungkas Eko. Sebelumnya, Ketua Panpel Arema FC Abdul Haris divonis 1 tahun 6 bulan oleh Majelis Hakim Pengadilan Negeri (PN) Surabaya. Sedangkan terdakwa Security Officer Suko Sutrisno dihukum bui selama setahun. Keduanya dinilai bersalah melanggar Pasal 359 KUHP, Pasal 360 ayat (1) KUHP dan Pasal 360 ayat (2) KUHP juncto Pasal 103 ayat 1 juncto Pasal 52 Undang-Undang No 11 tahun 2022. Vonis kepada keduanya. itu jauh lebih ringan dari tuntutan jaksa penuntut umum yang meminta Suko dan Haris dihukum 6 tahun 8 bulan penjara. Sedangkan tiga terdakwa lain yang belum dibacakan vonisnya adalah aparat kepolisian yakni eks Danki 1 Brimob Polda Jatim AKP Hasdarmawan, eks Kabag Ops Polres Malang Kompol Wahyu Setyo Pranoto dan eks Kasat Samapta Polres Malang AKP Bambang Sidik Achmadi. Mereka dituntut tiga tahun penjara. Satu tersangka lain yang belum diseret ke pengadilan adalah eks Direktur Utama (Dirut) PT Liga Indonesia Baru (LIB) Akhmad Hadian Lukita. Hingga saat ini masih bebas dan belum diadili. Pasalnya, penyidik dari Polda Jatim belum bisa melengkapi berkas perkaranya sejak Desember 2022 lalu.",news_article,0,human,human
news_553,"TEMPO.CO, Jakarta -Komisi Pemberantasan Korupsi menemukan potensi kerugian yang besar negara dari tata kelola jalan tol. Tak tanggung-tanggung, nilai kerugian negara tersebut ditaksir mencapai Rp 4,5 triliun.Deputi Pencegahan dan Monitoring KPK Pahala Nainggolan mengatakan potensi kerugian negara itu merupakan dana talangan pemerintah. Ia menjelaskan dalam pembangunan sejumlah ruas jalan tol di Indonesia, pemerintah mengucurkan dana pinjaman untuk pembebasan lahan.""Rp 4,5 triliun itu pemerintah dulu sudah beliin tanah pembebasan tanah. Janjinya nanti kalau jalan tolnya jadi dibalikin itu uang,"" kata Pahala pada Kamis 9 Maret 2023.Namun hingga kini pihak swasta yang mengerjakan proyek jalan tol tersebut masih belum mengganti uang dana talangan pemerintah tersebut. Sehingga, kata Pahala, berangkat dari hal itulah KPK mendeteksi potensi kerugian negara.""Ternyata tol udah jadi, Rp 4,5 triliun belum dipulangin dan belum jelas juga rencana pengembaliannya gimana. Makanya kita dorong, dipanggil dong ini semua. Rp 4,5 triliun kan gede duitnya,"" ujar dia saat ditemui di Gedung Bappenas, Jakarta.Pahala juga menyinggung dugaan potensi konflik kepentingan dalam tata kelola jalan tol. Ia mencontohkan ada lima orang pegawai Badan Pengelola Jalan Tol (BPJT) yang ternyata menjadi komisaris di perusahaan pengadaan jalan tol. ""Lah, kita bilang gimana gitu,"" ujar dia.Pahala mengaku telah berkomunikasi dengan Menteri Pekerjaan Umum dan Perumahan Rakyat Basuki Hadimuljono. Pahala diberitahu bahwa lima orang tersebut akan diberhentikan dari posisinya dari BPJT. ""Pak menteri sudah setuju copot itu semua yang lima. Jangan tanya saya namanya. Saya lupa,"" kata Pahala.Sebelumnya, KPK telah mengumumkan telah mengeluarkan kajian potensi kerugian negara dari tata kelola jalan tol di Indonesia. Dalam temuan tersebut, Komisi menemukan beragam permasalahan mulai dari akuntabilitas hingga potensi konflik kepentingan.Pilihan Editor: Sri Mulyani: Pembebasan Lahan Jalan Tol Solo-Yogyakarta-Kulon Progo Rp 5,9 Triliun",news_article,0,human,human
